custom/avg_center_dev,custom/total_reward,custom/routes_completed,custom/avg_speed,custom/total_distance,custom/mean_reward,time/fps,time/total_timesteps,train/std,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef,train/ent_coef_loss,train/critic_loss
0.9347635011249108,0.5968293185735245,0.05466237942122187,12.900284693195301,17.226350568700582,0.00817574409004828,,,,,,,,1536,-13.785270869731903,0.0004885692624895999,0.480145163834095,-2.1572910360991955,2.220590593293309
0.09263257129311324,21.11117146267421,0.3448275862068966,12.750787866478522,20.1392691032961,0.24265714324912885,,,,,,,,1600,-14.14508467912674,0.000488506128338944,0.46640243101865053,-2.2821049075573683,2.2665913179516792
0.10099749064375055,0.39396298454819956,0.0215311004784689,16.042573025332572,8.292402903549373,0.013584930501662054,,,,,,,,,,,,,
,,,,,,40,11637,0.04991553723812103,172,3.403495060000001,290,62.77,,,,,,
0.6360928295099033,-1.992393213061689,0.10344827586206896,14.109677291563822,7.226126944413409,-0.06870321424350652,,,,,,,,1664,-14.280868336558342,0.000488442998276096,0.4530354207381606,-2.2507507354021072,2.2214004769921303
0.6413520723066893,-7.709936752686945,0.011494252873563218,8.722824103232318,4.683638636954129,-0.24870763718344982,,,,,,,,,,,,,
0.7646678253838954,-7.636077917188911,0.09090909090909091,8.195563233794081,4.878357494715601,-0.22459052697614443,,,,,,,,1728,-14.26156784594059,0.0004883798723010561,0.4404073329642415,-2.308590231463313,2.0973211098462343
0.8226061252825827,-7.933099776521731,0.009153318077803204,7.25983464173433,4.712922133039683,-0.2144081020681549,,,,,,,,,,,,,
,,,,,,39,11764,0.049927059561014175,176,2.7213399399999996,295,60.47,,,,,,
0.44624431741993636,24.23692647089772,0.5555555555555556,15.17579440751586,26.516701939865015,0.2524679840718513,,,,,,,,1856,-14.670118033885956,0.0004882536326144,0.41659122658893466,-2.442998930811882,1.9393915943801403
0.7538743199245714,-3.7735217667307337,0.030120481927710843,14.42402290608789,10.409400371601805,-0.09433804416826834,,,,,,,,,,,,,
0.39371908613648904,-1.7987766920029102,0.2857142857142857,17.20683139592445,10.830440879100934,-0.051393619771511724,,,,,,,,1920,-14.704119697213173,0.00048819051890278397,0.405053592287004,-2.4832883086055517,1.991144297644496
0.5774125376044597,8.377009725620226,0.14018691588785046,17.206742104712912,32.51597006479278,0.08133019151087598,,,,,,,,2048,-14.954025536775589,0.00048806430374297594,0.3830975857563317,-2.514724588021636,1.7806778736412525
,,,,,,39,12034,0.049927398562431335,180,2.7007241099999995,304,60.31,,,,,,
0.6852343773649747,24.85259150999088,0.14537444933920704,11.229840884748185,32.17315551801585,0.1593114840384031,,,,,,,,2176,-15.059401422739029,0.0004879381049344001,0.36289611645042896,-2.5951750427484512,1.817301919683814
0.7285963917041066,4.605934757092138,0.09887640449438202,21.735924556335725,44.2372691584751,0.04149490772155079,,,,,,,,2304,-15.250491008162498,0.000487811922477056,0.34362029703333974,-2.7441974505782127,1.664074119180441
0.1926510159112422,3.6887217615655743,0.2727272727272727,17.212131463122596,11.171046970877796,0.10246449337682151,,,,,,,,,,,,,
0.8913753523838965,-5.407478465870146,0.023008849557522124,9.984709022166905,13.977704438380897,-0.07115103244565982,,,,,,,,2368,-14.999360024929047,0.00048774883738009596,0.3342392356134951,-2.904697686433792,1.7487795893102884
,,,,,,39,12409,0.04993511363863945,184,2.6699458,315,60.09,,,,,,
0.5584060051944252,75.89623961072039,1.1345029239766082,15.551236632330701,187.08109202375636,0.1916571707341424,,,,,,,,2816,-15.460084900259972,0.00048730735616,0.27560246642678976,-3.065799541771412,1.3078105226159096
0.6966995226968279,60.237017781551685,0.22598870056497175,17.76722265131566,80.68185882578837,0.2438745659172133,,,,,,,,3008,-15.2825598269701,0.000487118211239936,0.2541612065397203,-3.2311279866844416,1.2144472757354379
0.8213565582460797,43.71183496460326,0.8645833333333334,18.05391961886606,81.89376421482302,0.1776903860349726,,,,,,,,3264,-15.047989681363106,0.00048686607524249596,0.22791105671785772,-3.500169899314642,1.2153889862820506
0.9073208433952613,30.204302393946676,0.1103448275862069,10.97713280284914,47.05518062913325,0.12963219911565096,,,,,,,,3520,-14.763592332601547,0.000486614004649984,0.20430949074216187,-3.6054192390292883,0.9739104621112347
,,,,,,39,13527,0.04991983622312546,188,4.5441093,342,68.52,,,,,,
0.3846718807841886,25.32094688326326,0.30952380952380953,18.72395915483681,25.06992273312062,0.34686228607209946,,,,,,,,3584,-14.847712337970734,0.000486550997221376,0.1988167529925704,-3.641646336764097,0.9448573896661401
0.28148283902402543,15.512714448982447,0.06037735849056604,14.333559962139129,15.491587911732495,0.26292736354207535,,,,,,,,3648,-14.675341844558716,0.000486487993880576,0.19343219720758498,-3.709584839642048,0.9327075080946088
0.8672704945694256,135.31649513432282,0.6984126984126984,16.513755317477717,175.74170474684797,0.23451732258981425,,,,,,,,4224,-13.898729652166367,0.000485921147764736,0.1513549101073295,-3.9932843819260597,0.6899221376515925
0.3369121947623771,13.242888752356368,0.036893203883495145,12.697767173420504,18.530810229713097,0.1676315031943844,,,,,,,,4288,-13.773931875824928,0.00048585818530201606,0.14730716566555202,-3.9552732817828655,0.6914177816361189
,,,,,,39,14311,0.049897052347660065,192,6.08391166,362,73.82,,,,,,
0.6059116332315118,28.618772546331492,0.7435897435897436,18.022314933966353,28.509152313228697,0.33277642495734294,,,,,,,,4352,-13.818558350205421,0.000485795226927104,0.14342297846451402,-3.9113052897155285,0.6807869961485267
0.9956068773373701,72.94772874762458,0.5375,12.600003429484708,87.34986130101606,0.19400991688198027,,,,,,,,4736,-13.333729535341263,0.0004854175625216,0.122065628063865,-4.381285144016147,0.5659830211661756
0.731629705241211,40.35522643323541,0.6724137931034483,16.531513003983772,38.979231452569366,0.31527520650965163,,,,,,,,4864,-13.410264179110527,0.00048529170708889606,0.115858941571787,-4.189774291589856,0.5362015464343131
0.719791892701805,63.58415530626506,0.12096774193548387,12.928776014590014,59.37088648835197,0.2553580534388155,,,,,,,,5120,-13.057198002934456,0.000485040045277184,0.10443513619247824,-4.061023220419884,0.48142610117793083
,,,,,,39,15146,0.04984493926167488,196,7.588129580000001,382,79.19,,,,,,
0.6987347943617935,28.511244149307963,0.6896551724137931,17.577224149814295,41.76241200743243,0.2210173965062633,,,,,,,,5248,-12.990511447191238,0.00048491423889817595,0.09917794819921255,-3.828486170619726,0.4585091178305447
0.40178946457251896,45.956452004745195,0.08611111111111111,15.167947926442775,33.488663827069104,0.3829704333728766,,,,,,,,5376,-12.996757730841637,0.00048478844887039994,0.09434912691358477,-3.8312451262027025,0.44638802018016577
0.4374636837813913,40.442397953669904,0.7045454545454546,15.788650402456419,33.089641137979925,0.3547578767865781,,,,,,,,5504,-12.752006098628044,0.00048466267519385603,0.08984581171534956,-3.8246817626059055,0.45530874328687787
0.36564874428210553,52.44061620708502,0.2556818181818182,18.717370311379838,44.50473477714695,0.4065164047060854,,,,,,,,5632,-12.70800170302391,0.00048453691786854407,0.08564304339233786,-3.6961754336953163,0.5176149513572454
,,,,,,39,15634,0.04980141296982765,200,8.94259189,396,80.95,,,,,,
0.3585921376856169,123.59547356135914,1.111324376199616,18.886473744759442,299.6147783114575,0.42766599848221154,,,,,,,,5888,-12.717879980802536,0.00048428545227161603,0.07788125437218696,-3.7278552912175655,0.4518755725584924
0.4184345515812878,71.7935158163638,0.2222222222222222,19.33424313525448,57.75115193100646,0.443169850718295,,,,,,,,6080,-12.771937355399132,0.0004840968959959041,0.07280997314956039,-3.743664525449276,0.4918517302721739
0.6293603749142244,36.13998546787952,0.7619047619047619,13.67259579203453,33.978630477096885,0.2677035960583668,,,,,,,,6208,-12.6514962464571,0.000483971212251136,0.0694474809570238,-3.8057502871379256,0.4418377634137869
0.6390161891083115,38.78732303365495,0.14425427872860636,21.315534419337567,60.8229550011456,0.2502407937655158,,,,,,,,6336,-12.71223732829094,0.0004838455448576,0.06661300198175013,-3.3476739581674337,0.41785546438768506
,,,,,,39,16371,0.049767762422561646,204,11.37442623,414,85.13,,,,,,
0.4012249514460161,46.50325999964983,0.15418502202643172,13.235775023164774,32.66670333687216,0.34703925372873007,,,,,,,,6464,-12.781251057982445,0.000483719893815296,0.0636912320042029,-3.0936806378886104,0.44558181101456285
0.39995883709123353,162.36592162172997,0.18226600985221675,16.09504260418505,110.90658920118585,0.43413348027200527,,,,,,,,6848,-12.852267175912857,0.00048334303879577606,0.05588290054583922,-3.3663964574225247,0.3594422400929034
0.6737592800211809,22.829527403621064,0.6136363636363636,16.906545654143226,26.70254285261035,0.26545962097233794,,,,,,,,6976,-12.860396385192871,0.0004832174531584,0.05375065712723881,-2.734233130235225,0.3632744927890599
0.3815165566967523,350.90770498832137,0.5252100840336135,18.304393986592565,247.5035449443385,0.47872811048884223,,,,,,,,7680,-13.23935453593731,0.000482527024431104,0.044244915596209466,-2.3393881893716753,0.3281793617643416
,,,,,,39,17694,0.04963864013552666,208,16.97208342,447,95.46,,,,,,
0.3045187927440631,335.73652014875756,1.3527054108216432,18.579779338951695,400.4556434536353,0.5125748399217672,,,,,,,,8320,-13.53746797144413,0.000481899791171584,0.03775881341425702,-1.8710253465687856,0.2771918619982898
0.24369848413686898,328.34968897296164,0.6575757575757576,17.63019172131914,213.8323284513317,0.4990116853692426,,,,,,,,8960,-14.095530271530151,0.00048127296669286403,0.03357220912585035,-1.308292601723224,0.2848684850614518
0.3310649079948603,350.57105251161073,1.360919540229885,19.465220582029833,367.3522718658205,0.5110365196962255,,,,,,,,9664,-14.695924535393715,0.000480583931908096,0.0304684353468474,-0.5170692339306697,0.26681370264850557
0.3440094675907545,238.06639987760303,0.46386946386946387,20.455963280118063,194.9624112357851,0.46047659550793624,,,,,,,,10176,-14.91605331003666,0.00048008312637440006,0.029194496251875535,-0.47744395793415606,0.26088177831843495
,,,,,,39,20206,0.04923412576317787,212,29.10708062,505,117.78,,,,,,
0.45370549746670275,27.80539436223677,0.30952380952380953,14.36169313098233,25.55973908258602,0.28665355012615223,,,,,,,,10304,-14.98490472137928,0.00047995796586905605,0.028994244668865576,-0.3942924290895462,0.2962782746180892
0.7050099666514787,11.755229075958898,0.13157894736842105,16.647965980128973,26.599471981287934,0.13511757558573445,,,,,,,,10368,-14.99539439380169,0.00047989539174809597,0.028887868742458522,-0.153904611710459,0.30158089753240347
0.3376544724457304,182.5212465010996,0.503968253968254,19.217104583199617,127.32464423915371,0.5084157284153192,,,,,,,,10752,-15.077594995498657,0.000479520032866304,0.028539618768263608,-0.5031531048007309,0.2982489273417741
0.24143314724481968,189.51049579859134,0.21492007104795738,20.033542998399913,118.70791380247101,0.5903753763195991,,,,,,,,11072,-15.25072492659092,0.00047920734621286404,0.028113638720242307,-0.1333084083162248,0.308995564468205
,,,,,,39,21066,0.04916829615831375,216,32.95373986,527,123.09,,,,,,
0.33833397343016586,38.164825868201454,0.7948717948717948,16.33405323836131,29.725187627132982,0.3855032915979945,,,,,,,,11136,-15.141047596931458,0.0004791448211456,0.028070451371604577,0.08050585188902915,0.29477303521707654
0.33723990987713925,75.95202849461788,0.1723076923076923,19.37259126761167,58.16615664190613,0.46596336499765567,,,,,,,,11328,-15.35241062939167,0.000478957270470656,0.027861158741870895,-0.2337957094423473,0.3085951355751604
0.5393814520599136,111.42412475594199,1.1111111111111112,16.565364032200968,89.23582840501331,0.38555060469184077,,,,,,,,11584,-15.433740258216858,0.000478707260133376,0.027552821702556685,-0.0666118961526081,0.3314083656296134
0.5190403889792795,51.68192862929961,0.20175438596491227,16.780781695961505,44.87983347149566,0.35642709399516975,,,,,,,,11712,-15.493979692459106,0.000478582279491584,0.02732598254806362,-0.014110525604337454,0.3190489166881889
,,,,,,39,21758,0.04909040406346321,220,35.19861849,545,126.95,,,,,,
0.4854421982707405,51.7230239207363,0.7758620689655172,16.604228319868362,46.193196589592844,0.34253658225653183,,,,,,,,11904,-15.345416381955147,0.000478394839187456,0.02701821379014291,-0.2735210061073303,0.3191257163416594
0.4314999681842543,40.544134653055025,0.10526315789473684,15.861385802466438,29.696250804699957,0.3974915162064218,,,,,,,,11968,-15.426562830805779,0.00047833236726169603,0.026950990431942046,-0.28184838127344847,0.34128669719211757
0.3528268747264532,50.56660169732919,0.7045454545454546,15.634343432911049,33.6912840269506,0.4321931769002495,,,,,,,,12096,-15.363254189491272,0.00047820743567360003,0.026688905083574355,-0.018970648059621453,0.35459670168347657
0.3419139530637322,339.2639257591251,0.9079365079365079,19.81718352774327,275.0149898682721,0.45114883744564505,,,,,,,,12864,-15.37287051975727,0.000477458189520896,0.026092071522725746,-0.5824324411805719,0.31656048144213855
,,,,,,40,22876,0.04894323647022247,224,39.58982233,571,134.94,,,,,,
0.4486562019011474,37.14410427621055,0.8,14.71485550454474,28.4312199014239,0.3537533740591481,,,,,,,,12992,-15.536728158593178,0.00047733337239142404,0.025978076009778306,0.08203698904253542,0.3435336402617395
0.49648521901232706,160.51127354619925,0.92,20.414985153242842,140.63409412605688,0.4303251301506682,,,,,,,,13312,-15.547713533043861,0.000477021401104384,0.02587873939773999,0.1118895725812763,0.3317913650535047
0.34718939927196274,45.84898860445848,0.7380952380952381,16.78119426496941,32.73486171697732,0.4325376283439479,,,,,,,,13440,-15.622826009988785,0.00047689664120422403,0.0258206372091081,-0.3161501324502751,0.31215781322680414
0.41354099844806225,107.3073483377504,0.17777777777777778,18.227797567134353,71.90765556367114,0.5014362071857495,,,,,,,,13632,-15.570587009191513,0.00047670953201254406,0.025769739411771297,-0.47789243794977665,0.33556438121013343
,,,,,,39,23670,0.04887981340289116,228,42.58870864000001,591,139.49,,,,,,
0.3807566258082606,36.740578768041296,0.14977973568281938,18.115876413728472,32.32504836842418,0.37876885327877624,,,,,,,,13760,-15.491880357265472,0.000476584812990464,0.025606628943933174,-0.3195555378915742,0.36771253775805235
0.350492121401687,869.871338783289,1.3415977961432506,18.61900362079387,789.3671734717209,0.5095907081331512,,,,,,,,15424,-15.849786669015884,0.00047496495366553606,0.025095240212976933,-0.040652398485690355,0.30569585668854415
0.37222988936911866,38.52271289789149,0.7272727272727273,16.04344965283155,34.04033093387261,0.33498011215557816,,,,,,,,15552,-15.764860734343529,0.000474840463560704,0.025178302399581298,0.07927545055281371,0.3346817623823881
0.3056174787215917,165.480586419629,0.23818897637795275,17.973179142603236,116.33495985390618,0.47145466216418513,,,,,,,,15936,-15.736510664224625,0.00047446709135360004,0.025152135436655954,-0.4773318553925492,0.2953035419341177
,,,,,,40,25936,0.04879821464419365,232,53.650703440000015,644,159.68,,,,,,
0.3293270331279564,242.6074519473806,1.3159268929503916,19.42536413382081,194.30221619387157,0.5239901769921828,,,,,,,,16384,-15.846771135926247,0.0004740316764405761,0.024617597955511883,0.11337582173291594,0.2994473846629262
0.27953605617771504,22.80804651918659,0.04295942720763723,9.327754866803682,19.520560530479997,0.20007058350163676,,,,,,,,16512,-15.898136377334595,0.00047390730896998407,0.024642567354021594,-0.48740659980103374,0.3354627750813961
0.23155285016604338,194.8374823613526,1.0951417004048583,20.697486069428823,322.28850370598957,0.5265877901658179,,,,,,,,16832,-15.966591849923134,0.00047359646183014407,0.024562659702496603,0.026548716006800532,0.3129347001668066
0.3403560855223187,48.54958157834253,0.4132231404958678,19.87518326300115,48.418098620604724,0.36779986044198887,,,,,,,,17024,-15.93458291888237,0.00047341000259993595,0.024529498303309083,-0.3724082144908607,0.32517025084234774
,,,,,,40,27011,0.04879311844706535,236,58.691563650000006,672,167.88,,,,,,
0.49781831376585556,22.25894861231488,0.30952380952380953,16.288361661208967,25.109424160327762,0.26498748347993906,,,,,,,,17088,-15.934946224093437,0.00047334785769881604,0.024475567624904215,0.23300048429518938,0.3560086071956903
0.5479759783972485,102.59943929821534,0.36186770428015563,17.473190604419205,90.10032662283629,0.36642656892219766,,,,,,,,17344,-15.916059970855713,0.000473099318972416,0.02421092940494418,-0.2490877283271402,0.33059092750772834
0.31501063999468415,239.71012114707648,0.7063492063492064,18.376623948882788,173.60106698586605,0.46818383036538375,,,,,,,,17856,-15.778889015316963,0.0004726024377344,0.02409210623591207,-0.3984747161157429,0.3444570195861161
0.2593968585530448,518.687409717245,1.2995495495495495,18.637343516483032,515.6291875457391,0.5120310066310415,,,,,,,,18880,-15.985437035560608,0.000471609460117504,0.02363571763271466,-0.032295517972670496,0.3365844637155533
,,,,,,40,28896,0.048855189234018326,240,67.82416846,718,185.52,,,,,,
0.27811791057620183,173.67016996590587,1.1777251184834123,17.084555796046097,196.30558204464614,0.48241713879418296,,,,,,,,19264,-15.913056522607803,0.00047123736330649595,0.023711979389190674,0.11987884459085763,0.3331634383648634
0.20899397268679773,216.14540471822784,1.1793893129770991,17.679924786484744,340.1287150429562,0.5658256668016436,,,,,,,,19648,-16.02788281440735,0.000470865413656576,0.023643171734875068,-0.4054828519001603,0.3304765080101788
0.3413408784441046,1375.3841890839735,4.485576923076923,18.633107622351595,1319.0998388798907,0.48859118617547903,,,,,,,,22464,-16.907218128442764,0.000468142279479296,0.023614001664100215,0.5579692551400512,0.30451731686480343
0.3142822090939521,492.92404943660176,0.8384615384615385,19.674377417637768,322.2140508601442,0.5557204615970708,,,,,,,,23296,-17.000440508127213,0.00046733923164160005,0.023537443077657372,-0.26822050590999424,0.3253586692735553
,,,,,,40,33336,0.04899776354432106,244,90.65285963000001,820,227.51,,,,,,
0.4378916691489795,56.12375800821965,0.7413793103448276,16.86552250807584,45.34171872958541,0.38440930142616203,,,,,,,,23488,-17.00721126794815,0.00046715401101721606,0.023371514485916123,0.045068624429404736,0.3406113260425627
0.23069606832116799,103.40127123181986,0.20224719101123595,20.369189360436483,70.1932575275423,0.5529479745017105,,,,,,,,23680,-17.12794056534767,0.000466968827183104,0.02323512191651389,-0.2659797255182639,0.3730064299888909
0.3248406380025437,47.086796292001914,0.7045454545454546,17.202758852807875,33.243155234726146,0.4484456789714468,,,,,,,,23744,-17.12409010529518,0.00046690710741401607,0.023202674026833847,0.5459074438549578,0.33246950362809
0.353313128915307,260.51493459033986,0.6321428571428571,19.661545325721406,177.76776402350515,0.5316631318170201,,,,,,,,24256,-17.08005380630493,0.0004664134964224,0.023288798809517175,-0.19991318590473384,0.35133206425234675
,,,,,,40,34260,0.04899594187736511,248,95.61091019999999,843,235.82,,,,,,
0.29639097426455613,1464.6753673921414,3.2664418212478923,19.844363914779784,1358.1764498793054,0.5322221538488886,,,,,,,,27008,-17.579533129930496,0.00046376481962393597,0.023008221061900258,0.2870025256415829,0.3169370237737894
0.32106889540412104,172.6794034999498,0.9148936170212766,18.85201540815529,123.67976211570203,0.4850545042133422,,,,,,,,27328,-17.56851899623871,0.000463457324486656,0.023078161146258935,-0.43230102164670825,0.3294180135708302
0.6397861041344236,24.974623794021575,0.7142857142857143,18.393631425460864,32.41087414184585,0.26015233118772474,,,,,,,,27456,-17.472575783729553,0.00046333435504640003,0.023001565306913108,0.09103396139107645,0.37009934335947037
0.32731515281608603,583.0543815082849,1.2160804020100502,17.83095476512438,553.4283551573753,0.4709647669695355,,,,,,,,28672,-17.637916296720505,0.00046216696088166397,0.022594061098061502,-0.25522415339946747,0.34245227300561965
,,,,,,40,38698,0.049096982926130295,252,118.31938334,957,278.93,,,,,,
0.49620895931306414,37.81430980255441,0.15418502202643172,16.741870052093677,33.24385535647161,0.3501324981718001,,,,,,,,28800,-17.618372231721878,0.000462044163129344,0.02263218688312918,0.056663305149413645,0.3578585749492049
0.33317681880885297,1187.9304139714711,1.946372239747634,18.671631198619366,982.0703132776543,0.47384539847286444,,,,,,,,31296,-17.806654393672943,0.00045965287516160005,0.022707896132487804,0.4908635130850598,0.3665593173354864
0.4206195092897005,239.44824880299154,1.4171122994652405,17.81288660944819,278.6266559562646,0.39908041467165256,,,,,,,,31872,-17.636203348636627,0.00045910192244326403,0.022716308041708544,0.26907765795476735,0.38560243509709835
0.22113067788145863,546.6888226160784,1.1965317919075145,19.25867839327511,368.0658617585432,0.573650390992737,,,,,,,,32832,-17.849268853664398,0.00045818440371814403,0.02252403026795946,-0.09584920923225582,0.3478218405507505
,,,,,,40,42862,0.04930790886282921,256,138.68907096,1053,319.3,,,,,,
0.33996441130845584,2452.597501758199,4.59047619047619,19.160908897649982,2242.244584347587,0.5065257128786037,,,,,,,,37696,-18.580057710409164,0.0004535497778176001,0.02257673759595491,-0.051514513324946165,0.3393720779567957
0.3180481646358803,445.6937123027801,0.7961432506887053,19.20312289269586,299.0836538306903,0.5280731188421566,,,,,,,,38528,-18.670281678438187,0.000452759377657856,0.022235343349166214,-0.423484418541193,0.3525416033808142
0.2386091920293331,1714.6825923201213,3.4471947194719474,18.765357740745255,1400.2657171683386,0.5846173175315791,,,,,,,,41472,-19.199371188879013,0.00044996812424806407,0.021464715187903494,-0.2036277090664953,0.3322110620792955
0.2547434051130076,3664.209091526289,6.002949852507375,19.187874638743192,3101.381089251954,0.5722644216033561,,,,,,,,47872,-20.154036104679108,0.00044393002305126395,0.020190425304463133,-0.15256534388754517,0.29648054973222315
,,,,,,41,57880,0.050141725689172745,260,221.59502041000005,1410,467.2,,,,,,
0.2764748520577377,3426.1503496979285,6.970588235294118,19.339250757589895,3000.005259465659,0.5629560219681118,,,,,,,,53952,-20.8502157330513,0.000438231690235904,0.019054793374380097,0.2895547813968733,0.29304871964268386
0.2501083866996031,4018.6223222637136,6.695876288659794,19.238410109974765,3000.1167113509728,0.5813979054200975,,,,,,,,60864,-21.334137439727783,0.000431798396112896,0.01821127225412056,-0.2993301108945161,0.2853351079393178
0.23857461756421303,3775.118434632997,5.224171539961014,19.480221538000944,3000.236776418984,0.6013250134808852,,,,,,,,67136,-22.123328417539597,0.00042600203970560006,0.017267222166992724,-0.17912631505168974,0.2942682758439332
0.24416235753034596,2954.4389129984224,9.002127659574468,19.31662188740507,3006.6606550276047,0.5968563460602874,,,,,,,,72064,-22.405587792396545,0.00042147530127769603,0.016622076655039564,-0.12563420308288187,0.2793616072740406
,,,,,,41,82102,0.05069436877965927,264,363.52019203000003,1957,708.05,,,,,,
0.20286674896137552,4124.808018191479,6.224893917963225,19.468496228566455,3000.316712752683,0.6495760658569258,,,,,,,,78464,-23.055832892656326,0.00041563259730329605,0.01614399373647757,0.043631957727484405,0.3003874362912029
0.22562713769787757,4028.306871353844,5.7234513274336285,19.747202760436696,3000.3355573577574,0.6343790348588731,,,,,,,,84800,-23.36080238223076,0.00040988858732134403,0.015144645498367026,-0.04430417832918465,0.2884370917454362
0.21247616940646294,3998.237460664942,9.46078431372549,19.860920581277497,3000.2153466995806,0.6566328560789854,,,,,,,,90880,-23.817171424627304,0.0004044143277015041,0.014691340868012048,-0.15813114633783698,0.29058269620873034
0.21543902624769107,4077.511837319362,6.547892720306513,19.745470992667183,3000.0917934199097,0.6491819514916991,,,,,,,,97152,-24.129420042037964,0.000398805855125504,0.014368228818057105,-0.021098199766129255,0.3214438413269818
,,,,,,42,107168,0.05023067072033882,268,526.10630959,2520,957.53,,,,,,
0.20170377820608704,3799.08516446552,6.614814814814815,20.05193471345464,3000.0085116182454,0.664873147438838,,,,,,,,102848,-24.33503296971321,0.00039374646305177595,0.014144129367196001,-0.049255698919296265,0.28657156531699
0.1839702104299253,4335.344568755897,6.095588235294118,19.85339969759775,3000.008786773542,0.6895728596716871,,,,,,,,109120,-24.7718708217144,0.00038821290364518405,0.01361863648344297,0.0621357198106125,0.2837832735385746
0.20129324607802562,4126.452502731637,6.001919385796545,20.29423818097169,3148.7099837373244,0.6742569448907904,,,,,,,,115264,-25.023723900318146,0.00038283033969049597,0.013099894087645225,-0.2544656633399427,0.2820528373122215
0.20016798073042755,3862.2067136802975,6.791666666666667,20.37869441582383,3000.1923324691597,0.6779369341197643,,,,,,,,120960,-25.27513897418976,0.0003778739072368641,0.012974593686521985,-0.1966227531665936,0.28363419021479785
,,,,,,42,130982,0.0490281768143177,272,687.1561126400001,3075,1193.45,,,,,,
0.21322340728879627,3774.2164212230145,7.529078014184397,20.312156203768268,3000.0706039418,0.6725260907382421,,,,,,,,126592,-25.540622383356094,0.000373005000884224,0.012828584309318103,0.1701119114877656,0.2798097301274538
0.16367101612329246,4148.870322549901,7.004587155963303,20.628496966062976,3010.8377479284536,0.7098152818733792,,,,,,,,132416,-25.684973061084747,0.00036800340224,0.012488766471506096,-0.38895111123565584,0.2717360947281122
0.16525720217039624,3833.6255902067364,7.0058823529411764,20.69560792408734,3040.824122233549,0.7117760100643774,,,,,,,,137792,-25.932323217391968,0.00036341658734182397,0.012430428454536013,0.21456098021008074,0.29986480600200593
0.16204005363638016,4496.94075258766,6.601023017902813,20.668488846779443,3000.021515098866,0.7332367116562303,,,,,,,,143936,-26.292731881141663,0.00035820983183359995,0.012291291859582998,-0.2681768004549667,0.2880963063798845
,,,,,,42,153954,0.047547511756420135,276,849.9442665600001,3594,1421.9,,,,,,
0.16238059555415235,4849.747936162962,6.019607843137255,20.675985363639818,3018.212100193836,0.7385028073949995,,,,,,,,150528,-26.54524102807045,0.00035266531096985604,0.01208698058326263,0.23643463267944753,0.27296077040955424
0.17115415820831392,4023.5606236918334,6.002840909090909,20.861886418653167,3036.679118016502,0.7125129491219822,,,,,,,,156160,-26.78572717308998,0.00034796259853926405,0.011704151227604598,0.09158413135446608,0.3001961044501513
0.13287175927277634,4504.483291790359,6.448362720403023,20.693509532852637,3000.317082690075,0.7446657781104907,,,,,,,,162176,-27.054222643375397,0.00034297421373440004,0.011725554868462496,0.15763274021446705,0.27724035643041134
0.15987640634174277,4100.549046364595,6.4825949367088604,20.97833400898003,3000.05643328093,0.7288569225674715,,,,,,,,167808,-27.242447167634964,0.0003383369716367361,0.011871126451296732,0.03797477012267336,0.33168365457095206
,,,,,,43,177839,0.04585221782326698,280,1024.4572337500001,4129,1658.05,,,,,,
0.1584385925878897,4085.010719797396,7.661157024793388,20.893831548734905,3000.1353213376133,0.7345820391651494,,,,,,,,173376,-27.426962703466415,0.00033378354391040005,0.011769543998525478,0.20241811941377819,0.29063468775711954
0.1388190481411017,4315.972661857623,5.743362831858407,20.994379192290463,3000.211542474106,0.7529610366115882,,,,,,,,179136,-27.649135410785675,0.0003291056608256,0.011524980174726807,-0.41258867166470736,0.35944326873868704
0.1435679785685324,3769.6936457397387,8.003058103975535,20.83689972965484,3025.361709786579,0.7521336084875776,,,,,,,,184128,-27.81808030605316,0.000325078278803456,0.011407710742787458,-0.35239589400589466,0.3328271887730807
0.1445032746170834,4499.933851064638,6.296572280178838,21.09996218344938,3000.0421693793032,0.7569274770504016,,,,,,,,190080,-28.011370986700058,0.00032030890444390404,0.011453164057456888,0.04517189576290548,0.27596364612691104
,,,,,,43,200085,0.044478412717580795,284,1190.8859534100002,4629,1876.76,,,,,,
0.1466832536436646,4059.1268255232826,6.598503740648379,21.32370737126098,3000.236807349138,0.7507170012064514,,,,,,,,195456,-28.184769839048386,0.0003160314712064,0.011268862697761506,0.03728742175735533,0.27749038743786514
0.1423172262255343,4503.913051336964,6.0027932960893855,21.439844599136304,3093.4417298941407,0.7671458101408557,,,,,,,,201344,-28.291890770196915,0.000311379758268416,0.01139209400571417,-0.06833597447257489,0.3240190502256155
0.1472985022683493,3979.3079335395623,7.002247191011236,21.250687626547123,3063.9433319069212,0.759120170457757,,,,,,,,206592,-28.519321382045746,0.00030726282872422405,0.011265309265581891,-0.02240141062065959,0.34273668960668147
0.1493379367286649,4307.47362555328,6.948717948717949,21.13541176866447,3000.14204564807,0.7529231997121622,,,,,,,,212288,-28.68852722644806,0.000302825560150016,0.011128916725283489,0.020538259763270617,0.2928895163349807
,,,,,,43,222322,0.04315539449453354,288,1357.28400799,5134,2087.95,,,,,,
