custom/avg_speed,custom/total_distance,custom/routes_completed,custom/mean_reward,custom/avg_center_dev,custom/total_reward,time/time_elapsed,time/episodes,rollout/ep_rew_mean,train/std,rollout/ep_len_mean,time/fps,time/total_timesteps,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/actor_loss,train/learning_rate,train/n_updates
,,,,,,1250,484,69.54095344000001,0.0493929348886013,168.63,36,45514,,,,,,
16.934639633469782,43.36798903881572,0.7241379310344828,0.5236784679668094,0.18995830183124054,72.79130704738651,,,,,,,,-3.1839777692221105,0.03694741748040542,0.7960267998278141,-12.772550955414772,9.774275717516801e-05,35648
17.329393643009556,63.65648989425972,0.13404255319148936,0.5410942957197387,0.1787037873308324,107.677764848228,,,,,,,,-3.0568807115778327,0.0364432759815827,0.7984453812241554,-12.772026896476746,9.773331437363199e-05,35840
14.925717181058042,31.620060915593058,0.6818181818181818,0.4383820029343947,0.27893888994185856,50.41393033745539,,,,,,,,-3.2837414232781157,0.03606903098989278,0.8251816118136048,-12.757807165384293,9.7727019427328e-05,35968
19.193716078767295,80.12164341635071,0.21978021978021978,0.5970425414217082,0.21349631543789532,134.93161436130606,,,,,,,,-3.217819435056299,0.035533674992620945,0.7918832646682858,-12.876264169812202,9.771757738995201e-05,36160
,,,,,,1267,488,71.15557706,0.04936943203210831,170.07,36,46189,,,,,,
16.01457441514847,28.160769635578617,0.6666666666666666,0.4410324387620084,0.15084419749245878,42.33911412115281,,,,,,,,-3.4080630409298465,0.035159256658516824,0.7950393743813038,-12.817238345742226,9.7711282953088e-05,36288
18.99748237103077,57.17170572793111,0.13636363636363635,0.2756656017746324,0.5665425725441396,44.933493089265085,,,,,,,,-2.647695002728142,0.034829154319595546,0.8549581170082092,-12.771869599819183,9.770498872e-05,36416
14.861634446515454,31.465078302426264,0.7380952380952381,0.40394991300087396,0.24915106785232946,46.45423999510051,,,,,,,,-3.1192868321668357,0.034522755770012736,0.836180335842073,-12.80413968861103,9.769869469068802e-05,36544
16.93935643825436,150.00252081314102,0.2591362126245847,0.4816378881489202,0.3340442338988391,230.7045484233328,,,,,,,,-3.1899571381509304,0.03342138242442161,0.8372408226132393,-12.959200114011765,9.7676667192832e-05,36992
,,,,,,1288,492,72.22915745,0.04932370036840439,171.8,36,47038,,,,,,
15.138164182723386,30.686275264946744,0.14537444933920704,0.4026557634663156,0.3171437298887975,44.29213398129472,,,,,,,,-2.7553945924155414,0.03310735814739019,0.7924980651587248,-12.941566780209541,9.7670374080512e-05,37120
19.751964420869708,74.71728594042361,0.15800865800865802,0.6517775233679618,0.15929005525924866,133.61439229043216,,,,,,,,-3.2528731665806845,0.032636029995046556,0.8524854285642505,-12.900778248906136,9.766093479411201e-05,37312
16.846088411532147,31.845262007787824,0.6818181818181818,0.3509083923079181,0.2854370132409704,36.143564407715566,,,,,,,,-3.0765067408792675,0.032300479884725064,0.8256096495315433,-12.956292420625687,9.7654642191232e-05,37440
17.666432601911858,30.8976306298282,0.0653061224489796,0.4802429947340802,0.24984319881482975,45.62308449973762,,,,,,,,-2.7904749653534964,0.03214640141231939,0.8489256585016847,-12.827075093984604,9.765149596620801e-05,37504
,,,,,,1301,496,74.47343590999999,0.049288343638181686,173.68,36,47547,,,,,,
19.418177333520145,155.24263391434215,1.3949579831932772,0.48246954360376326,0.433591773012779,125.44208133697845,,,,,,,,-2.660330778453499,0.03158060077112168,0.8510937672108412,-12.937257945537567,9.763891157555202e-05,37760
17.474206502264803,65.19620597641915,0.1286549707602339,0.5185357816776677,0.30509405992375827,104.74422789888888,,,,,,,,-2.6607718467712402,0.031029702891828492,0.8510777605697513,-12.907639548182487,9.762632800000001e-05,38016
21.021942283171022,81.19191990350373,0.8645833333333334,0.38553666171213063,0.45795904169819995,80.5771622978353,,,,,,,,-2.381169349886477,0.030614780931500718,0.7833627965301275,-13.001964405179024,9.761689085324802e-05,38208
21.201641779043765,88.89596354914829,0.11311053984575835,0.5878282383189912,0.24493420115089207,133.437010098411,,,,,,,,-2.593416298390366,0.030224616639316082,0.7644222537055612,-13.112451449036598,9.760745416499201e-05,38400
,,,,,,1323,500,77.91211265999999,0.0492534413933754,178.14,36,48441,,,,,,
14.733742270688026,23.040178122697398,0.2857142857142857,0.3808375740414498,0.29058443463398587,32.37119379352323,,,,,,,,-2.5797468362143263,0.02996026395703666,0.8359601087868214,-13.158993288874626,9.7601163294208e-05,38528
16.221014413483694,32.842368338257074,0.08695652173913043,0.3110224668212479,0.3831398392326902,34.21247135033727,,,,,,,,-2.4815165896434337,0.029832785337930545,0.8185596978291869,-12.897023975849152,9.7598017935232e-05,38592
19.77295017092489,128.6305388014298,0.5198412698412699,0.6309153135784373,0.17050421515819159,222.08219037960993,,,,,,,,-2.620697729056701,0.02911270284675993,0.8377158204093575,-12.929214656352997,9.757914685119999e-05,38976
13.800373825759282,10.76408500270918,0.02823529411764706,0.09780240104790192,0.42117597585698024,4.2055032450597825,,,,,,,,-2.1267819142667577,0.028986846969928592,0.7989105125889182,-12.990558594465256,9.757600184883199e-05,39040
,,,,,,1339,504,78.55554434,0.049219775944948196,177.68,36,49027,,,,,,
17.10806463366759,28.615549587877467,0.7692307692307693,0.5415141239780741,0.15751771884463944,49.27778528200474,,,,,,,,-2.3036504881456494,0.028866272856248543,0.8204858265817165,-12.99039688706398,9.757285689740802e-05,39104
17.566337902861385,30.686599954031408,0.12992125984251968,0.39589659318757975,0.38728881726947195,37.610176352820076,,,,,,,,-2.7960807752097026,0.028739608416799456,0.8290169583633542,-13.01659543812275,9.756971199692801e-05,39168
17.412681861878987,40.68266493733972,0.7241379310344828,0.5519247720269922,0.21214393082134317,70.09444604742801,,,,,,,,-1.9291795141762123,0.028493986639659852,0.8485617022961378,-12.989977404475212,9.75634223488e-05,39296
17.196253640132593,42.125407728832215,0.12312312312312312,0.4950577274230088,0.25901842607513015,65.84267774726017,,,,,,,,-2.3911091985646635,0.02826320505118929,0.7850935813039541,-13.122782334685326,9.7557132904448e-05,39424
,,,,,,1351,508,76.54264236,0.049198102205991745,169.94,36,49469,,,,,,
18.169786450631978,44.17285425844602,0.7241379310344828,0.5507869442996631,0.1920562092741501,72.70387664755553,,,,,,,,-2.113113609259017,0.028018876182613894,0.8634438095614314,-13.0048106610775,9.755084366387201e-05,39552
13.480196102214864,13.269891291623935,0.027573529411764705,0.15587652198103613,0.42579913496571326,8.417332186975951,,,,,,,,-2.3524929779814556,0.027903415175387636,0.8314682934433222,-12.890388414263725,9.754769912000002e-05,39616
14.98438850686429,32.01431177044287,0.6818181818181818,0.49309189396693826,0.1690793201855307,57.19865970016484,,,,,,,,-2.3797545190900564,0.027660195191856474,0.850161287933588,-12.946990370750427,9.754141018508801e-05,39744
18.44346008516864,48.95564869279042,0.18007662835249041,0.6371795062678083,0.14160949751794533,91.75384890256439,,,,,,,,-2.0746335305739194,0.027444628765806556,0.8087160531431437,-13.056502148509026,9.753512145395199e-05,39872
,,,,,,1363,512,77.16215858000001,0.04917512834072113,170.31,36,49911,,,,,,
14.721288069000234,29.400785167701542,0.7111111111111111,0.33308050469440614,0.27078955921416475,36.30577501169027,,,,,,,,-2.215667616110295,0.027220273826969787,0.8300364501774311,-12.957062155008316,9.752883292659202e-05,40000
18.117376250688523,46.77673033159226,0.11893203883495146,0.565129951207879,0.19820206274144805,79.11819316910307,,,,,,,,-2.2792162250261754,0.027008611272322014,0.8158715041354299,-12.97400850057602,9.752254460300801e-05,40128
15.189473053190282,31.529511274769902,0.7380952380952381,0.4406853148360036,0.17879663659907208,49.797440576468404,,,,,,,,-2.034486072137952,0.02678191734594293,0.8063630452379584,-13.15268412232399,9.75162564832e-05,40256
17.308899178419633,55.97710585780442,0.14393939393939395,0.538329698041498,0.16517593484737794,94.20769715726215,,,,,,,,-2.156288630445488,0.026454726612428203,0.84210389200598,-12.908849060535431,9.750682468556802e-05,40448
,,,,,,1378,516,76.8408835,0.049147170037031174,168.62,36,50444,,,,,,
17.14382951102993,30.29337651305832,0.14096916299559473,0.30526610029892515,0.5142243503003743,29.305545628696812,,,,,,,,-2.1111124550225213,0.026348124956712127,0.8033091546967626,-13.061927318572998,9.750368085491202e-05,40512
17.86568549651847,79.31112393783405,0.313953488372093,0.6509389087331273,0.1918952725803516,156.22533809595055,,,,,,,,-2.214859382947907,0.025915318226907402,0.884237808175385,-12.938600957393646,9.7491106041728e-05,40768
16.975916886931344,193.17343056341633,1.084639498432602,0.31015326413107264,0.3286243178994719,72.26571054253992,,,,,,,,-1.6237646576482803,0.02550938495551236,0.866791220381856,-13.089218810200691,9.747853204364801e-05,41024
17.656306491895815,224.29176013346296,0.5714285714285714,0.5455330998293807,0.35047636499740725,374.78123958278456,,,,,,,,-1.8373317017685622,0.02458001847844571,0.8005405627191067,-13.080545485019684,9.7447100614528e-05,41664
,,,,,,1411,520,81.41703048000001,0.04908392205834389,174.8,36,51696,,,,,,
18.698144581810656,161.44218489946797,1.066137566137566,0.372390895837131,0.4358591372463023,75.96774275077472,,,,,,,,-2.00604051630944,0.024297113763168454,0.8694622796028852,-13.08927683532238,9.74376721792e-05,41856
19.322954752604293,264.6546443058178,0.4378029079159935,0.6488118400016318,0.17344487788103974,480.7695734412092,,,,,,,,-1.5884857240598649,0.02324088162276894,0.8380060065537691,-13.249428197741508,9.7399963022848e-05,42624
19.272847173518002,383.2764951053541,1.2083958020989505,0.6426610435599892,0.1923297695373956,417.087017270433,,,,,,,,-2.0540821726899594,0.022424917289754376,0.7996230144053698,-13.19515210390091,9.736854432972801e-05,43264
13.856677109169908,27.84412933839485,0.0903010033444816,0.4170005999243595,0.2580559701870127,45.45306539175519,,,,,,,,-1.4911699931835756,0.022271533292951062,0.8379852753132582,-13.398802235722542,9.7362261202432e-05,43392
,,,,,,1458,524,87.25324934,0.048992056399583817,181.08,36,53395,,,,,,
16.31976673503894,22.78208776144311,0.2857142857142857,0.3502937044694169,0.32973398358093636,26.62232153967568,,,,,,,,-1.1209821192314848,0.0222094657656271,0.8244901597499847,-13.430324971675873,9.73591197152e-05,43456
17.89803851367082,116.68703813990578,0.3215258855585831,0.42986465876013363,0.4316088822251572,151.74222454232716,,,,,,,,-1.6307409405708313,0.02188117988407612,0.8736203089356422,-13.351520910859108,9.73434130432e-05,43776
19.956549880821203,129.07904582470655,0.5238095238095238,0.6458214083102228,0.18080512911279406,226.03749290857797,,,,,,,,-1.5842595816357061,0.02148060468607582,0.8193932278081775,-13.41726566851139,9.7324566717952e-05,44160
19.986288973153318,272.09527516923845,1.097447795823666,0.4719914259102071,0.32924617487785296,132.6295906807682,,,,,,,,-1.1898018666543067,0.021227008808637038,0.8049532053992152,-13.55444711446762,9.731200352000001e-05,44416
,,,,,,1484,528,90.04767930999998,0.04894208535552025,183.46,36,54451,,,,,,
16.687973870380983,28.281895836815238,0.7692307692307693,0.525146207738916,0.19206931904773022,48.31345111198027,,,,,,,,-1.4504374188836664,0.021094022871693596,0.801977445371449,-13.563928082585335,9.7305722226688e-05,44544
19.823812657565295,122.38261862262152,0.9104477611940298,0.6796759015210907,0.15410022010365046,227.0117511080443,,,,,,,,-1.6697019368875772,0.020751569943968207,0.8124894062057137,-13.54170598089695,9.729001988492801e-05,44864
17.849262829012616,42.041875736787915,0.7758620689655172,0.4538612757378495,0.2684331987401743,58.09424329444474,,,,,,,,-0.9998742789030075,0.020624915341613814,0.8212720118463039,-13.590898528695107,9.728373930483202e-05,44992
18.443202436884228,243.17698015854694,0.4752851711026616,0.6662835134563602,0.19579010044592385,475.0601450943848,,,,,,,,-1.7245248521212488,0.02003114647231996,0.8051210604608059,-13.731017634272575,9.72491997568e-05,45696
,,,,,,1515,532,95.47110982000002,0.04887726530432701,188.93,36,55714,,,,,,
16.74532012259588,43.22231900889892,0.7241379310344828,0.5133043307556251,0.2114646879126763,71.86260630578751,,,,,,,,-1.4941488846670836,0.01990513424971141,0.7977849906310439,-13.678007140755653,9.724292050124801e-05,45824
13.703069926958136,30.780823352746665,0.10410094637223975,0.3897268062515261,0.235675615363612,47.546670362686186,,,,,,,,-1.1276198195992038,0.01978104791487567,0.8011684454977512,-13.510899171233177,9.7236641449472e-05,45952
15.248223756955815,32.277177316951565,0.7045454545454546,0.41657714440200455,0.3248449331286435,47.90637160623052,,,,,,,,-1.4758116733282804,0.019667909771669656,0.833438198082149,-13.608703181147575,9.723036260147199e-05,46080
19.73362453191307,51.83565799612552,0.18478260869565216,0.3785261832229236,0.44455892633272587,53.750718017655146,,,,,,,,-1.1773158353171311,0.019565301423426718,0.8160249395295978,-13.633842080831528,9.722408395724802e-05,46208
,,,,,,1529,536,93.9952606,0.048862241208553314,186.51,36,56229,,,,,,
16.39728917769279,29.190825259080157,0.6888888888888889,0.387158257272456,0.2740885414267413,37.554350955428234,,,,,,,,-1.447123155463487,0.019428770756348968,0.8195021487772465,-13.609377354383469,9.72178055168e-05,46336
18.99630363824816,148.8798788881395,0.527027027027027,0.5312307670158252,0.3617344321632464,225.24184521470988,,,,,,,,-1.131682328763418,0.019129024731228128,0.8328118193894625,-13.757877007126808,9.719897141811202e-05,46720
15.786024801575635,31.890416895970702,0.7380952380952381,0.479952448124308,0.1484205759897966,52.79476929367388,,,,,,,,-1.008321397821419,0.019022486842004582,0.8155632736161351,-13.767357423901558,9.7192693792768e-05,46848
14.54855239145363,27.702694273320958,0.04929577464788732,0.319968873007269,0.25087607571073794,32.956793919748705,,,,,,,,-0.7170867074746639,0.018990975484484807,0.8247837964445353,-13.682474538683891,9.7189555056512e-05,46912
,,,,,,1547,540,95.73132962,0.04882597550749779,189.29,36,56959,,,,,,
16.66990398124755,31.029402789426968,0.14537444933920704,0.41608829117410717,0.3700758651336934,42.02491740858483,,,,,,,,-1.098076113848947,0.018907716614194214,0.8602443728595972,-13.783410385251045,9.7183277736832e-05,47040
20.45704714147691,89.53612499590963,0.1568627450980392,0.6343877571609565,0.17526702816630377,150.3498984471467,,,,,,,,-1.4841623905813321,0.018680773762753233,0.8024628832936287,-13.85391452908516,9.717072370880001e-05,47296
18.07725617126296,34.58937087072991,0.75,0.3592053804550276,0.30205825105605577,37.35735956732287,,,,,,,,-0.3436926333233714,0.018640801426954567,0.811810907907784,-13.7554482370615,9.716758532915201e-05,47360
18.509164801753283,43.37140261242166,0.15570934256055363,0.546794837518056,0.2793742596062719,69.44294436479312,,,,,,,,-0.6160765055101365,0.018579651543404907,0.8436695523560047,-13.953929260373116,9.7161308722688e-05,47488
,,,,,,1561,544,96.74637935000001,0.04878991097211838,190.06,36,57524,,,,,,
19.425738733638894,153.28132693702355,1.068592057761733,0.44736891406184953,0.2974250365851605,105.57906371859649,,,,,,,,-0.5504953342024237,0.018467159767169505,0.825270845554769,-13.877429321408272,9.7148756121088e-05,47744
18.674462494054993,82.73546619014814,0.16141732283464566,0.5792952114907378,0.2062176718142295,139.03085075777707,,,,,,,,-1.3433422625530511,0.018351214326685295,0.8071205085143447,-13.887115508317947,9.713620433459201e-05,48000
19.782566914466354,318.0133286632481,1.2710526315789474,0.6414964407500942,0.20346779866522494,346.40807800505087,,,,,,,,-0.8671373131219298,0.018050106416922063,0.8616510005667806,-14.192689016461372,9.711110320691201e-05,48512
18.74657562604848,59.804274218156934,0.11983471074380166,0.5852308877522555,0.19884405150987117,101.2449435811402,,,,,,,,-0.660848175175488,0.01794853384490125,0.7967836810275912,-14.119878560304642,9.7101691124608e-05,48704
,,,,,,1590,548,101.81421489000002,0.04871995374560356,196.8,36,58709,,,,,,
15.173857349195915,23.161271151620895,0.2857142857142857,0.31026505513707825,0.41779822488433876,25.751999576377493,,,,,,,,-0.8698792116483673,0.017911568691488355,0.854916806332767,-14.136693581938744,9.7098553865728e-05,48768
18.103754540679137,41.39836040744558,0.21717171717171718,0.581935442170465,0.16359527899864648,72.15999482913766,,,,,,,,-0.7920713495695964,0.01782120662392117,0.8337516700848937,-14.112782776355743,9.709227950080001e-05,48896
19.88639625205001,130.1123710440006,0.5277777777777778,0.5979193004196836,0.2432911678417079,211.663432348568,,,,,,,,-0.8966543760034256,0.017651847010711208,0.8159875655546784,-14.139052271842957,9.7073457628672e-05,49280
17.323908427039225,30.94824181078002,0.14102564102564102,0.41760625616218067,0.378938500303443,40.50780684773152,,,,,,,,-0.4741028829012066,0.017622369283344597,0.838943368755281,-14.05974979698658,9.707032082828801e-05,49344
,,,,,,1608,552,102.66647513,0.04868107661604881,196.9,36,59363,,,,,,
15.847433523624533,28.880183185916394,0.7948717948717948,0.49744280599621976,0.21746438618526368,49.24683779362576,,,,,,,,-0.8548413523240015,0.01755531769595109,0.8229449791833758,-13.925007805228233,9.7064047380352e-05,49472
18.711163441482284,162.8741350832861,0.3789237668161435,0.570157332094753,0.2395415408303561,268.5441034166287,,,,,,,,-0.9733545073540881,0.017331890237983316,0.8408595332875848,-13.996944963932037,9.7042091917312e-05,49920
19.12622280434832,43.24088829453103,0.7931034482758621,0.4305756535308808,0.30829337875010454,52.96080538429834,,,,,,,,-0.617116910405457,0.017269654432311654,0.805029128678143,-13.994044363498688,9.703581938636801e-05,50048
13.482732292037069,13.5583686796017,0.03636363636363636,0.09928288170103172,0.39736377257020394,5.460558493556745,,,,,,,,-1.1365195241523907,0.01723541980027221,0.8315904708579183,-13.95766931772232,9.7032683197312e-05,50112
,,,,,,1627,556,103.45152443,0.048628780990839005,198.28,36,60107,,,,,,
17.837382880082796,47.448651150101796,0.7758620689655172,0.459046018508617,0.23293285314942824,66.10262666524085,,,,,,,,-0.2371570805553347,0.01717468912829645,0.8330366658046842,-14.048966109752655,9.702641097203202e-05,50240
17.796097926920442,47.057863091351464,0.0824561403508772,0.46364563471167036,0.19872587067602263,66.30132576376886,,,,,,,,-0.7044336539693177,0.01712505880277604,0.8639545487239957,-13.94237944483757,9.702013895052801e-05,50368
16.413682672168246,32.06137231970206,0.7045454545454546,0.4989321320049579,0.22224457749791962,52.88680599252554,,,,,,,,-0.257965526310727,0.017068265529815108,0.823058552108705,-14.166363015770912,9.70138671328e-05,50496
17.86725568635806,80.15874737361446,0.1951219512195122,0.5278226871484937,0.2638437804878822,128.26091297708396,,,,,,,,-0.6865167941432446,0.016983256849925965,0.8730417247861624,-14.134994819760323,9.7001324108672e-05,50752
,,,,,,1644,560,104.44642557000003,0.04860144481062889,199.69,36,60739,,,,,,
17.411374587723525,29.356621358543634,0.7111111111111111,0.2978087789169977,0.3610860567468619,27.398407660363787,,,,,,,,-0.970659808604978,0.016943562572123483,0.8613949017599225,-13.979997351765633,9.699818848000001e-05,50816
19.203755264845544,132.81737114535645,0.3198090692124105,0.6159667123934341,0.2592768817372268,230.37155043514437,,,,,,,,-0.13885125203523785,0.016802501224447042,0.8741959063336253,-13.951251968741417,9.697937577779202e-05,51200
15.482084444951848,31.865326795261353,0.7380952380952381,0.4691788180494105,0.1822713732202345,52.548027621533976,,,,,,,,-0.7789955069310963,0.016769829904660583,0.8676266204565763,-13.969453945755959,9.6973105284608e-05,51328
20.61758152997478,96.78118463861756,0.825,0.6559987936499756,0.1930487917785452,166.6236935870938,,,,,,,,-0.6773169805528596,0.016707343136658892,0.8321896931156516,-13.985000565648079,9.696369992691199e-05,51520
,,,,,,1664,564,104.39888079,0.04856285825371742,199.12,36,61567,,,,,,
18.55060193791758,30.73734174389392,0.14537444933920704,0.4338785087490545,0.32968920754483594,39.049065787414904,,,,,,,,-0.20890746638178825,0.016660664114169776,0.8793538101017475,-14.07305945456028,9.695742994316801e-05,51648
17.671462764748995,79.34104873426259,0.21703296703296704,0.5144049646097163,0.2905936811717807,125.00040640016107,,,,,,,,-0.409838424064219,0.016561265743803233,0.8627358926460147,-14.138892859220505,9.6944890587008e-05,51904
19.23174195338986,32.48487244360149,0.7045454545454546,0.394499456025888,0.24664799083496614,36.293949954381695,,,,,,,,-1.0393424138892442,0.01653441649978049,0.8533657444640994,-14.061884969472885,9.6941755875328e-05,51968
16.222418361620655,30.033953100675717,0.13127413127413126,0.28960677853137007,0.3448906216879589,29.25028463166838,,,,,,,,-0.3699050727300346,0.016495018178829923,0.8565904181450605,-13.98448757827282,9.693548660480001e-05,52096
,,,,,,1678,568,103.90197059,0.04853241890668869,197.61,36,62089,,,,,,
17.623413357104294,135.91572055616416,1.3719008264462809,0.4700618712026033,0.3513285403852744,130.67720019432372,,,,,,,,-0.2728452552109957,0.016403224231908098,0.862165761180222,-14.053562194108963,9.6922948675072e-05,52352
13.508126384251865,13.327799688559026,0.033112582781456956,0.15282429295496083,0.3700367810713718,8.252511819567886,,,,,,,,-0.37751267885323614,0.01638933116919361,0.8565493049100041,-13.800631806254387,9.691981432000002e-05,52416
19.566310407161918,193.7172002455918,1.123015873015873,0.5514059944564988,0.22241432471073594,187.4780381152096,,,,,,,,-0.839228602591902,0.016267986298771575,0.8564269850030541,-14.022261843085289,9.69041433088e-05,52736
17.06331023732394,40.8972944887355,0.14482758620689656,0.5498267650350392,0.1852466868510762,71.47747945455511,,,,,,,,-0.4059529711958021,0.016230680252192542,0.9045157823711634,-13.888975143432617,9.689787526092802e-05,52864
,,,,,,1699,572,105.41738439,0.04849500209093094,199.08,37,62887,,,,,,
15.410293089887332,22.952948544407263,0.2857142857142857,0.3338343670352581,0.35814107017885766,27.040583729855904,,,,,,,,-0.37814714782871306,0.016212913062190637,0.8615952963009477,-13.928163275122643,9.689474131340801e-05,52928
17.146517189094286,64.26788777136244,0.21498371335504887,0.6264042428945659,0.15419443661729565,127.16006130759686,,,,,,,,-0.6632555176038295,0.016103898524306715,0.869453951716423,-13.88350860774517,9.688220603276801e-05,53184
20.46695811009712,129.7047750928905,0.5238095238095238,0.625888701935634,0.1768059486298041,214.67982476392245,,,,,,,,-0.8113160526845604,0.016002019867300987,0.820913415402174,-13.838633954524994,9.686653807820801e-05,53504
21.02078339389563,180.3236645711586,0.7540983606557377,0.4255978327997097,0.32247647656096534,197.90299225186502,,,,,,,,-0.1660391332115978,0.015854913886869326,0.8950276765972376,-13.850502341985703,9.6844605081472e-05,53952
,,,,,,1726,576,102.56412339999999,0.048442941159009933,195.18,37,63975,,,,,,
16.8302450773121,28.49638356268406,0.7692307692307693,0.5074095873031831,0.18941467104318663,46.68168203189285,,,,,,,,-0.036160575691610575,0.015817237203009427,0.8277381313964725,-13.898057267069817,9.6838338969472e-05,54080
18.75475605535442,124.56734565179795,0.2719298245614035,0.5916126528085117,0.23177322172790832,212.3889423582557,,,,,,,,-0.2728056334890425,0.01572331174975261,0.8783989222720265,-13.808212295174599,9.682267458099201e-05,54400
18.197962147034584,43.169372632633895,0.7931034482758621,0.4480642946020426,0.2786029394059816,57.800294003663495,,,,,,,,-0.1021591757889837,0.015698554721893743,0.8856480782851577,-13.79930929839611,9.6816409182208e-05,54528
19.294660355927846,108.37501921574585,0.3654485049833887,0.6284068718213613,0.1966254811245512,191.03568903369384,,,,,,,,-0.13351525587495416,0.015596010998706333,0.8342006374150515,-13.78719799220562,9.680074657676801e-05,54848
,,,,,,1748,580,104.13262735999999,0.048402149230241776,197.71,37,64855,,,,,,
18.60624173518871,44.925016008201055,0.7413793103448276,0.5509015037336146,0.19011580254715998,72.1680969891035,,,,,,,,-0.6698668379103765,0.01554810514790006,0.875087670981884,-13.691782712936401,9.67944818912e-05,54976
19.79585532913887,119.99021855415776,0.7283950617283951,0.6781746404909352,0.13001237576612137,222.44128208102677,,,,,,,,-0.9467565322993323,0.015471511025680229,0.8444996075704694,-13.605053454637527,9.67788210688e-05,55296
15.942338304690177,32.29084212053567,0.7045454545454546,0.46670692691875987,0.24745887817529963,51.337761961063585,,,,,,,,-0.6473309563007206,0.015439666080055758,0.8556095417588949,-13.789401814341545,9.677255709644801e-05,55424
17.36800021722875,90.37269534985535,0.2873900293255132,0.4550547767974758,0.37165021900869216,128.32544705688818,,,,,,,,-0.2454076656140387,0.015373621266917326,0.8690340053290129,-13.707408368587494,9.6760029763072e-05,55680
,,,,,,1770,584,106.88818872999998,0.048358287662267685,201.88,37,65702,,,,,,
19.63847207697124,30.574748625513166,0.7555555555555555,0.21594091961101397,0.46780514600136325,18.35497816693619,,,,,,,,-0.39234954584389925,0.015366902865935117,0.8547320896759629,-13.919384241104126,9.675689805708801e-05,55744
15.93078758855816,32.30219450267032,0.2080536912751678,0.4998058868093844,0.24588740659599234,54.97864754903229,,,,,,,,-0.24607145640766248,0.015337659133365378,0.854844119399786,-13.76852099597454,9.6750634797952e-05,55872
15.01949401050855,32.067569985520095,0.7380952380952381,0.4254614239334469,0.21483897696085724,49.35352517627984,,,,,,,,-0.46805765316821635,0.015316680088290013,0.8578855060040951,-13.74806098639965,9.674437174259201e-05,56000
20.4515938430751,88.69169215136208,0.3129496402877698,0.6793442464649925,0.14546425322436607,159.64589791927324,,,,,,,,-0.43810831115115434,0.015244829497532919,0.8653108524158597,-13.771332740783691,9.67318462432e-05,56256
,,,,,,1784,588,106.05408954,0.0483335517346859,200.55,37,66244,,,,,,
18.246101128847005,30.566859766608104,0.14537444933920704,0.36684518542509476,0.4062563781308533,33.382911873683625,,,,,,,,-0.3059985109139234,0.015229537151753902,0.8817142993211746,-13.693906247615814,9.6728714995712e-05,56320
18.92059146667962,134.22497352631763,0.39660056657223797,0.6279957537580976,0.16383607426062097,241.15036944310947,,,,,,,,-0.3158043469302356,0.015158006150159054,0.870353433303535,-13.773676618933678,9.670992858060801e-05,56704
17.563689002456528,237.3924957397394,1.1375,0.4535080590878748,0.256800125291622,141.04100637632905,,,,,,,,-0.6107097810599953,0.015103431331226602,0.867009992711246,-13.664971977472305,9.669427463564801e-05,57024
18.850812705770746,58.110231338534504,0.1405152224824356,0.6654761952870188,0.1704658758975222,111.13452461293215,,,,,,,,-0.8188006040873006,0.015047557360958308,0.8545355964452028,-13.847712308168411,9.6688013414272e-05,57152
,,,,,,1808,592,107.67723894999999,0.048289187252521515,201.55,37,67193,,,,,,
20.44176144713269,201.4631123796571,1.2011019283746556,0.5338544860056446,0.2702693206681175,168.16416309177802,,,,,,,,-0.8806629723403603,0.014965549155022018,0.8566854624077678,-13.762634709477425,9.6672361252352e-05,57472
17.899043761541307,43.544645835179836,0.1485148514851485,0.5370911926439869,0.2420863834206638,70.89603742900627,,,,,,,,-0.6059927636524662,0.014923158421879634,0.8784880544990301,-13.76321555674076,9.6666100744192e-05,57600
19.5342087367527,296.23975062696263,1.625,0.6077977540397371,0.17986343290457443,310.5846523143057,,,,,,,,-0.2446959528606385,0.014825264195678756,0.8830476272851229,-13.810665845870972,9.6641060749312e-05,58112
18.103044967814697,43.37504912959412,0.06312769010043041,0.47559163378296865,0.3434399248319807,61.826912391785925,,,,,,,,-0.433563202037476,0.014803902580752037,0.8600804470479488,-13.802027001976967,9.663480126003201e-05,58240
,,,,,,1836,596,111.1952132,0.048244014382362366,207.3,37,68277,,,,,,
15.183114545707216,23.44975443207659,0.2976190476190476,0.40528077316195793,0.2893380742121545,34.043584945604465,,,,,,,,-0.8465961953625083,0.014763786079129204,0.8798840939998627,-13.828531384468079,9.6628541974528e-05,58368
14.205977384916102,72.57657842850313,0.32589285714285715,0.5105627047365328,0.16205470640941405,140.91530650728305,,,,,,,,-0.4721523264888674,0.014721551880938932,0.8340209005400538,-13.899903118610382,9.6616024014848e-05,58624
20.87270170075721,128.39858166850172,0.5158730158730159,0.5956733679286524,0.1987559566848533,198.35923152024128,,,,,,,,-0.19793406256940216,0.01464671763824299,0.8577504046261311,-13.757029294967651,9.6600377711488e-05,58944
19.70606573521868,61.00689985183999,0.14646464646464646,0.566985093624025,0.1939603505302586,95.25349572883621,,,,,,,,-0.07371477363631129,0.014626285395934246,0.8436281951144338,-13.877857074141502,9.659099054080001e-05,59136
,,,,,,1858,600,111.43928296,0.048189908266067505,206.93,37,69134,,,,,,
