custom/avg_speed,custom/total_reward,custom/mean_reward,custom/routes_completed,custom/total_distance,custom/avg_center_dev,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/fps,time/time_elapsed,train/std,train/learning_rate,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/ent_coef_loss
15.555251910308463,22.649873438194888,0.3380578125103715,0.0881057268722467,19.029693683143705,0.19856841611943327,,,,,,,,,,,,,
7.757812006414033,-5.5751643330867955,-0.12670828029742717,0.009077155824508321,6.14299425506033,0.6955153161393685,,,,,,,,,,,,,
14.362814503374958,0.2292991247775884,0.003422374996680424,0.4090909090909091,17.56112347729504,0.9597096731365314,,,,,,,,,,,,,
15.242411914473298,21.00772802114261,0.3001104003020373,0.025065963060686015,19.626056973123923,0.31908828375417364,,,,,,,,,,,,,
,,,,,,4313,67.390625,6.53693696875,64,27,158,0.04978706315159798,,,,,,
7.902249980810021,-5.804880621316981,-0.12350809832589321,0.14893617021276595,6.693786840594839,0.6827859276000493,,,,,,,,,,,,,
17.31766161932926,7.578978256282348,0.07218074529792712,0.06762295081967214,33.41361967159901,1.1567850694845545,,,,,,,,,,,,,
13.21024712896345,1.6054017197040835,0.025482566979429896,0.15625,15.214072854956612,0.8279690452627072,,,,,,,,,,,,,
7.370135420148404,-1.201853841751472,-0.02861556766074933,0.008152173913043478,5.5899993954226375,0.20255284107343513,,,,,,,,,,,,,
,,,,,,4566,67.1470588235294,6.182875647058824,68,27,168,0.04978706315159798,,,,,,
11.214289196021854,-0.01759138419981099,-0.00032576637407057384,0.13095238095238096,11.021547022275627,0.691674837657407,,,,,,,,,,,,,
13.715088081696399,11.510769564916963,0.18565757362769295,0.030181086519114688,15.513251673197374,0.4756926333898109,,,,,,,,,,,,,
18.247146214578173,-3.1258152561492993,-0.03434961819944285,0.11507936507936507,30.488835118710995,1.1102336087902285,,,,,,,,,,,,,
10.011795087116358,-3.3249579171383834,-0.07556722538950872,0.05263157894736842,7.957806337741204,0.7135082103114718,,,,,,,,,,,,,
,,,,,,4813,66.84722222222223,5.908410999999999,72,27,177,0.04978706315159798,,,,,,
10.649247489045033,-0.84529242185668,-0.015368953124666908,0.2564102564102564,10.666907168924809,0.8092770158445102,,,,,,,,,,,,,
13.281798392853597,-3.0491887941171445,-0.059788015570924405,0.03927492447129909,12.30867071589455,0.8498046933613925,,,,,,,,,,,,,
14.745052225747497,3.6461189878424953,0.055244227088522654,0.3103448275862069,17.75143563002348,0.7567413553544831,,,,,,,,,,,,,
18.205770237725435,22.900825739251573,0.23132147211365225,0.08776595744680851,33.35737259592861,0.34568520486604537,,,,,,,,,,,,,
,,,,,,5080,66.84210526315789,5.894556565789473,76,27,187,0.04978706315159798,,,,,,
11.152241420117903,-0.8937754349694469,-0.018620321561863478,0.1724137931034483,9.728315040585585,0.7160523441484984,,,,,,,,,,,,,
16.454811243837906,7.820477909916718,0.11172111299881027,0.05970149253731343,21.029687986243516,0.5743382911155729,,,,,,,,,,,,,
11.550998073906271,3.7178125634949737,0.0758737257856117,0.25,10.438108479138464,0.47083701573483344,,,,,,,,,,,,,
11.96125697130836,-4.711972280982673,-0.08725874594412357,0.09166666666666666,11.74949769093655,0.9020606606156018,,,,,,,,,,,,,
,,,,,,5297,66.2125,5.6735345125,80,27,195,0.04978706315159798,,,,,,
14.027157234742283,5.772494459345756,0.07907526656638023,0.4,18.69103576382622,0.6236253076386905,,,,,,,,,,,,,
14.915784792921976,1.2661440676935225,0.018349914024543803,0.046341463414634146,18.790293537080288,0.6302776733265112,,,,,,,,,,,,,
10.887117617086808,0.5164090597201643,0.010987426802556686,0.21428571428571427,9.260556949768215,0.6004544220308744,,,,,,,,,,,,,
16.435422216548286,2.632418724291167,0.03463708847751536,0.05116279069767442,22.866934823803604,0.6308171464668366,,,,,,,,,,,,,
,,,,,,5558,66.16666666666667,5.523386583333334,84,27,205,0.04978706315159798,,,,,,
18.290138664389364,11.485505816187906,0.11840727645554543,0.14977973568281938,32.575198718346655,0.866962519253979,,,,,,,,,,,,,
13.790338212767917,-1.7086609927536944,-0.028010835946781876,0.027726432532347505,15.299515173770487,0.8912983945019186,,,,,,,,,,,,,
8.791036414896334,-6.029373616512711,-0.14705789308567588,0.13636363636363635,6.491053904173896,0.748619076390179,,,,,,,,,,,,,
15.560195444365396,9.292369751861841,0.12068012664755638,0.10101010101010101,21.883571844780818,0.4691584290419357,,,,,,,,,,,,,
,,,,,,5830,66.25,5.419681329545455,88,27,215,0.04978706315159798,,,,,,
12.216550527439766,7.937596114329157,0.13925607218121328,0.2765957446808511,12.694474587682635,0.37799500221085025,,,,,,,,,,,,,
18.15381849327446,0.3982413818407178,0.004192014545691766,0.07476635514018691,31.589075318537652,1.1449810502275342,,,,,,,,,,,,,
11.617076998460055,4.262593850256353,0.07750170636829733,0.125,11.62438026862219,0.5904524135140151,,,,,,,,,,,,,
17.899602603232477,1.8380563679116957,0.019764046966792428,0.07075471698113207,30.511827675625682,1.283987924137999,,,,,,,,,,,,,
,,,,,,6126,66.58695652173913,5.339793228260869,92,27,225,0.04978706315159798,,,,,,
18.199102043378904,21.086137868143986,0.20471978512761152,0.47619047619047616,34.42584858776536,0.6135329077488301,,,,,,,,,,,,,
19.54875597597052,26.01162429807053,0.24309929250533205,0.0982367758186398,38.40959600219503,0.3475792359226446,,,,,,,,,,,,,
12.183218430316785,-1.5206216461724456,-0.031033094819845827,0.03968253968253968,10.853012806503102,0.770443854605257,,,,,,,,,,,,,
15.88440980891069,8.476821515319074,0.13896428713637826,0.06896551724137931,17.669444913975894,0.6324124477883764,,,,,,,,,,,,,
,,,,,,6442,67.10416666666667,5.679256770833334,96,27,237,0.04978706315159798,,,,,,
18.791440325029757,12.309294392745791,0.157811466573664,0.6923076923076923,26.80166477453895,0.60737767269746,,,,,,,,,,,,,
17.713184005303123,25.343737496183117,0.2785026098481661,0.2152777777777778,29.55234274349641,0.2974661273064973,,,,,,,,,,,,,
11.945533176512962,8.264922139387192,0.12522609302101806,0.2413793103448276,14.400220786686987,0.5656445448505655,,,,,,,,,,,,,
14.50731053591755,11.28173828902995,0.15245592282472903,0.095,19.663006662158296,0.6048617198243763,,,,,,,,,,,,,
,,,,,,6747,67.47,6.023021530000001,100,27,247,0.04978706315159798,,,,,,
19.719850720297828,37.06727754263819,0.34642315460409523,0.6724137931034483,38.768100772285834,0.3391972306363167,,,,,,,,,,,,,
10.243276660389322,-2.360402267315134,-0.04917504723573196,0.019464720194647202,8.881118681281805,0.6509502438158747,,,,,,,,,,,,,
14.791082343913367,9.828334202455267,0.15852151939443979,0.38636363636363635,16.71502905979287,0.5137180189099971,,,,,,,,,,,,,
10.565825096758964,-4.082565934119576,-0.0833176721248893,0.032490974729241874,9.389437009813264,0.7875828818482862,,,,,,,,,,,,,
,,,,,,7009,67.0,6.13644227,104,27,257,0.04978706315159798,,,,,,
12.562432578599614,1.3315248045032657,0.025123109518929543,0.26666666666666666,12.09747487027198,0.6637602091966196,,,,,,,,,,,,,
8.635155717113703,0.4765246086481323,0.010589435747736273,0.017045454545454544,7.160847204853781,0.3552754519950195,,,,,,,,,,,,,
14.718363113517205,8.3196951316358,0.12234845781817354,0.42857142857142855,18.260867620352656,0.5341782087536889,,,,,,,,,,,,,
11.156362745729414,1.188729690150062,0.02584194978587091,0.02425876010781671,9.252249418757856,0.5305630187014342,,,,,,,,,,,,,
,,,,,,7217,66.65,6.215789800000001,108,27,265,0.04978706315159798,,,,,,
12.369402442960208,-0.39180473586351106,-0.00783609471727022,0.048458149779735685,11.207346135284752,0.6276316311618619,,,,,,,,,,,,,
17.975602771144718,16.251519330600715,0.22571554625834325,0.07453416149068323,24.00057583162561,0.4016691019454528,,,,,,,,,,,,,
12.019633596745143,-1.4799961496631209,-0.027407336104872608,0.2727272727272727,11.78419859148562,0.7994653828868183,,,,,,,,,,,,,
18.073702453496832,13.992734206583481,0.18909100279166866,0.07621951219512195,24.459964362438768,0.5136331557081194,,,,,,,,,,,,,
,,,,,,7463,66.28,6.09135007,112,27,274,0.04978706315159798,,,,,,
8.581133635839903,-3.2258582327467424,-0.06720537984889047,0.14893617021276595,7.441410340135917,0.6099907243475622,,,,,,,,,,,,,
13.148894604533428,-1.0676203925904701,-0.02053116139597058,0.087248322147651,12.530899243894964,0.7496081732530621,,,,,,,,,,,,,
14.0668507019114,7.52729462444643,0.11761397850697547,0.16666666666666666,16.42116996482946,0.5963455297740473,,,,,,,,,,,,,
18.12391062205699,10.214118891846702,0.1215966534743655,0.0989010989010989,27.913718943367712,0.7330084451358075,,,,,,,,,,,,,
,,,,,,7707,65.97,5.908970500000001,116,27,283,0.04978706315159798,,,,,,
15.837725917879776,2.410572881470763,0.03395173072494033,0.25,20.497565290424973,0.9985585678430756,,,,,,,,,,,,,
13.105490315117958,9.752798748277971,0.15480632933774557,0.09615384615384616,15.174001771491021,0.35098678478456835,,,,,,,,,,,,,
20.4870807495076,9.264292276238397,0.09855630081104677,0.1388888888888889,35.3443178597372,0.7057178316951712,,,,,,,,,,,,,
14.252287832373149,17.318828654139455,0.24053928686304799,0.04176334106728538,18.761931325192563,0.4516432018172214,,,,,,,,,,,,,
,,,,,,8003,65.64,5.78166498,120,27,294,0.04978706315159798,,,,,,
12.779423705298708,6.502025348486345,0.10487137658848944,0.38461538461538464,14.67713437252678,0.5385124030157574,,,,,,,,,,,,,
10.705742014006166,1.126252517051542,0.02502783371225649,0.018367346938775512,8.877288345945999,0.24492867687866035,,,,,,,,,,,,,
10.859544887364107,-0.036258378545813486,-0.0006251444576864394,0.1896551724137931,11.432476239977404,0.7005055056941651,,,,,,,,,,,,,
13.317761038242944,8.020035425356038,0.1233851603900929,0.040214477211796246,15.758029935648665,0.5331432884330393,,,,,,,,,,,,,
,,,,,,8229,65.36,5.9125935400000005,124,27,302,0.04978706315159798,,,,,,
14.326722678056967,9.37659681000326,0.14883487000005174,0.29310344827586204,16.43793990253471,0.6368647229855434,,,,,,,,,,,,,
13.307891818897911,20.046602321237888,0.27090003136807955,0.055900621118012424,18.051992144901305,0.2556075644957582,,,,,,,,,,,,,
18.761303906206034,16.8047615643222,0.17504959962835623,0.6818181818181818,33.026395795168355,0.7670669642645902,,,,,,,,,,,,,
11.36812466617606,2.777415629495991,0.05909394956374449,0.030555555555555555,9.698159289779142,0.5298952639198579,,,,,,,,,,,,,
,,,,,,8505,65.63,6.029461869999999,128,27,313,0.04978706315159798,,,,,,
13.069027625724086,8.132020016730127,0.11453549319338208,0.37777777777777777,16.950202920939773,0.6752490074912721,,,,,,,,,,,,,
11.433880473706648,6.4035847921668285,0.10853533546045473,0.0670391061452514,12.281802552985027,0.47363534960540804,,,,,,,,,,,,,
12.037903627946305,1.0703810196433583,0.018778614379708042,0.30952380952380953,12.51178717194125,0.7282097992353959,,,,,,,,,,,,,
17.28748375238634,22.62490189418496,0.2938298947296748,0.04258943781942078,24.348031872417778,0.08687285834901959,,,,,,,,,,,,,
,,,,,,8765,64.83,5.951247520000001,132,27,322,0.04978706315159798,,,,,,
10.114182710143735,-3.2446814207274066,-0.06008669297643346,0.04405286343612335,9.894201672985218,0.7461374707602686,,,,,,,,,,,,,
16.759629626800002,15.484411751228915,0.2092488074490394,0.08560311284046693,22.86441332148388,0.329810669019656,,,,,,,,,,,,,
11.235678006839539,10.98026142669341,0.17428986391576842,0.29545454545454547,12.966040874831378,0.29589757332277106,,,,,,,,,,,,,
13.940054487521108,3.6289963084348056,0.06598175106245101,0.04391891891891892,13.926913880510256,0.6090155527590112,,,,,,,,,,,,,
,,,,,,9007,64.76,5.956433800000001,136,27,331,0.04978706315159798,,,,,,
17.153588353020776,4.437127913410835,0.06249475934381458,0.48936170212765956,22.277581392554566,0.8575250321069908,,,,,,,,,,,,,
7.157514859955386,-3.8892496739944535,-0.0997243506152424,0.009560229445506692,5.123495097272098,0.32466431691292197,,,,,,,,,,,,,
12.897444786786908,12.255147234667373,0.18854072668719035,0.15625,15.25385507941246,0.3952702114649323,,,,,,,,,,,,,
11.697810129526072,-1.1393823351918595,-0.023252700718201215,0.014771048744460856,10.37521639582701,0.7847544019875347,,,,,,,,,,,,,
,,,,,,9227,64.7,5.78243382,140,27,340,0.04978706315159798,,,,,,
17.88831746029728,16.223259219715192,0.22849660872838298,0.2857142857142857,23.221584448823705,0.40907142216769726,,,,,,,,,,,,,
12.614310775212243,0.7245950001834203,0.011687016131990649,0.03056768558951965,14.224148941226304,0.6147706831654481,,,,,,,,,,,,,
16.434224170135497,20.39046775985547,0.24274366380780318,0.0992063492063492,25.311583733884618,0.45804871063914393,,,,,,,,,,,,,
13.985034463214015,5.620074978182684,0.09525550810479125,0.06818181818181818,15.04693851689808,0.6297544192052985,,,,,,,,,,,,,
,,,,,,9499,64.07,5.60325558,144,27,350,0.04978706315159798,,,,,,
13.437892105324446,9.230813245798497,0.15132480730817208,0.38461538461538464,14.957893973914906,0.5503522569194705,,,,,,,,,,,,,
14.773903160120945,2.278032092795259,0.03504664758146552,0.09883720930232558,17.51629026560113,0.834940806857128,,,,,,,,,,,,,
17.585359486126478,12.726325209953728,0.17433322205416066,0.39655172413793105,23.458766092080623,0.5492368505573679,,,,,,,,,,,,,
17.85485453598809,25.06928927058064,0.313366115882258,0.07027027027027027,26.124410264892504,0.28504809909874024,,,,,,,,,,,,,
,,,,,,9774,64.52,5.96345119,148,27,360,0.04978706315159798,,,,,,
11.395121772970347,-5.073916493060274,-0.10147832986120547,0.1724137931034483,10.31892581190914,0.9019662987070859,,,,,,,,,,,,,
11.500099318068608,-2.463571858518522,-0.051324413719135875,0.021505376344086023,10.168582367245108,0.7903452956970743,,,,,,,,,,,,,
10.714965244954431,0.6971912414961672,0.012676204390839402,0.25,10.719127542572096,0.6413480268757026,,,,,,,,,,,,,
12.591195963142699,0.4747012141946545,0.008045783291434822,0.03218390804597701,13.559757450362667,0.808996536238907,,,,,,,,,,,,,
,,,,,,9982,64.35,5.85794046,152,27,368,0.04978706315159798,,,,,,
12.791996594935487,4.634569364212595,0.08582535859652954,0.28888888888888886,12.63497549155727,0.5255512683820781,,,,,,,,,,,,,
5.417308962588791,-6.142589094797005,-0.11168343808721827,0.06060606060606061,5.379023490939289,0.9342014544726416,,,,,,,,0.0004900224761896961,0.9840046558529139,2.1862355740740895,64,-1.4246387279126793,-0.047877121784040355
5.434497462783834,-7.429034396201166,-0.1516129468612483,0.09523809523809523,4.6341688801767305,0.4439585378897676,,,,,,,,0.000489959248019456,0.9509079894050956,2.1223469492979348,128,-3.0337345767766237,-0.15234436083119363
8.626459438828205,-7.943046115360016,-0.27389814190896605,0.010169491525423728,4.341049635317177,0.7371499142646656,,,,,,,,,,,,,
,,,,,,10165,64.1,5.706656420000002,156,26,377,0.049918029457330704,,,,,,
5.981094581093741,-6.278605911466336,-0.139524575810363,0.01762114537444934,4.7511250344105065,0.873233992181593,,,,,,,,0.0004898960239370241,0.9202246768400073,1.4767672414891422,192,-4.277419976890087,-0.2624238864518702
4.329166117426473,-3.7556447580708925,-0.04172938620078769,0.10526315789473684,7.055793853360228,0.4196449972145509,,,,,,,,0.0004898328039424,0.8905194783583283,1.0091885370202363,256,-5.4717733189463615,-0.38015365274623036
5.426118533249935,-8.222398199945584,-0.19577138571299008,0.045454545454545456,3.923913737060502,0.6230187124591007,,,,,,,,0.000489769588035584,0.8616569126024842,1.214741965290159,320,-6.304402366280556,-0.47890697699040174
6.6722760116950885,-7.940988755693279,-0.18467415710914603,0.012422360248447204,5.07300588209182,0.7133120827150073,,,,,,,,0.0004897063762165759,0.8342595985159278,0.9748456673696637,384,-7.196979500353336,-0.5821841387078166
,,,,,,10381,63.12,5.370388030000002,160,26,387,0.04994658753275871,,,,,,
15.292912455096843,6.168425193884595,0.16671419442931337,0.23404255319148937,10.158650144236162,0.09728957126930134,,,,,,,,,,,,,
12.093745050021866,-1.737008381392041,-0.05108848180564826,0.013544018058690745,7.338967430172488,0.5913592044027015,,,,,,,,0.000489643168485376,0.8082164386287332,0.8806916293688118,448,-7.950820043683052,-0.6852280381135643
8.655005245038822,-6.023277747349527,-0.16279129046890614,0.052083333333333336,5.675939391483553,0.6731426801635216,,,,,,,,,,,,,
6.807123735440431,-6.307079530490371,-0.14667626815093884,0.014044943820224719,5.182792523177341,0.6652207751182405,,,,,,,,0.0004895799648419841,0.7828016337007284,0.9215178098529577,512,-8.76750610023737,-0.7919882014393806
,,,,,,10528,62.15,4.9090055900000005,164,26,395,0.049966756254434586,,,,,,
6.248799454716175,-4.692952082599141,-0.08690652004813224,0.05952380952380952,6.018921146518551,0.4532129817123798,,,,,,,,0.0004895167652864001,0.7583131641149521,0.9272274514660239,576,-9.409987844526768,-0.8984255846589804
8.792624189995355,-5.117030917386961,-0.12792577293467403,0.043478260869565216,6.265997929964215,0.623621163284623,,,,,,,,,,,,,
9.920604912223228,-7.082179905216661,-0.24421310017988485,0.015873015873015872,5.0511771803721786,0.6330887095588451,,,,,,,,0.0004894535698186241,0.7346401587128639,1.036152851767838,640,-9.977250725030899,-1.0018154848366976
9.757099747975273,-7.466697445835744,-0.2765443498457683,0.008714596949891068,4.584773226408288,0.6490224655217328,,,,,,,,,,,,,
,,,,,,10674,61.08,4.64397977,168,26,403,0.0499751940369606,,,,,,
14.551292155913828,-5.370107413136969,-0.1413186161351834,0.20512820512820512,9.857529948698357,0.6184132101873298,,,,,,,,0.000489390378438656,0.7116766581311822,0.809121317230165,704,-10.65954901278019,-1.122267298400402
8.521126928791988,-4.962558711599823,-0.18379847079999345,0.010638297872340425,4.172028745524585,0.3287483241051089,,,,,,,,,,,,,
12.21326266798557,-1.6799079084549398,-0.0454029164447281,0.1206896551724138,8.044793196721002,0.508158604672076,,,,,,,,0.000489327191146496,0.6891687931492925,0.8636730303987861,768,-11.119775950908661,-1.2227303758263588
7.695192575963699,-7.0688310477402245,-0.2019666013640064,0.011627906976744186,4.72780592716299,0.6012700666248325,,,,,,,,,,,,,
,,,,,,10807,59.94,4.40239317,172,26,410,0.04998490586876869,,,,,,
8.213139818447202,-5.743648014144926,-0.13675352414630776,0.10344827586206896,6.176042252453044,0.6664483837036406,,,,,,,,0.0004892640079421439,0.6675416808575392,0.7688210643827915,832,-11.55960027873516,-1.3455988354980946
3.796834063094839,-7.130742774073878,-0.25466938478835277,0.011049723756906077,1.8649677550420165,0.13045452492095683,,,,,,,,,,,,,
