custom/routes_completed,custom/avg_speed,custom/mean_reward,custom/total_reward,custom/avg_center_dev,custom/total_distance,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/episodes,time/fps,train/actor_loss,train/critic_loss,train/n_updates,train/learning_rate
3.2335958005249346,21.377252297924585,0.6837664707817117,1970.614968792893,0.23501174393256014,1439.979486466851,,,,,,,-37.15482572806898,0.42614836667397227,96132,0.000399707245296875
7.1515748031496065,21.106904782013764,0.6933299309745453,4354.805296451119,0.22689909903598385,3000.1092053435277,,,,,,,-37.21488957535844,0.5170900293705737,99013,0.00039714128370996394
6.727087576374745,20.746751115371293,0.6898151134723561,4245.12220830888,0.2174206423750085,3000.042658314749,,,,,,,-37.33083232952531,0.5128744383336632,105293,0.000391576712036204
9.00900900900901,20.518672541467055,0.673393968071092,3921.1730760779687,0.2055688036092897,3068.774518100021,,,,,,,-37.542614355138426,0.4825490648821468,111446,0.0003861628459297791
,,,,,,2625,1149.41,711.9390879700001,127261,328,48,,,,
7.643340857787811,22.273941854784628,0.7403344837094987,3836.4132945826223,0.1530750471398886,3000.275682856445,,,,,,,-37.720366281072366,0.5101630184677859,117268,0.00038107500769837897
6.812182741116751,22.435135129982164,0.727206220012197,4201.797539230474,0.1749646600584819,3000.3523046490736,,,,,,,-37.8563250078011,0.4895003133127529,122449,0.00037657578479863605
7.002583979328166,20.436437787089794,0.7079998961059774,4064.627403544416,0.1696917566778382,3126.944809589768,,,,,,,-37.97672904385855,0.4792883178060889,128226,0.000371590579488539
7.005347593582887,21.383141752485795,0.7317741016657473,4240.630919153005,0.1558498659201121,3068.6820180621,,,,,,,-38.11501255567065,0.4588282604043077,133966,0.00036667029064681904
,,,,,,3098,1372.94,875.33590321,149753,332,48,,,,
7.32887189292543,22.117960946594803,0.7114016104355388,3358.527002866179,0.1771173390401613,3000.1499391300604,,,,,,,-38.22145311199553,0.4744322289489943,139760,0.00036173706054349095
6.849162011173185,20.632761934998136,0.7261991784462589,4485.732325262541,0.16476883040285714,3000.0410087914206,,,,,,,-38.32457079321651,0.48621525905268675,144480,0.000357743037956771
6.822815533980583,21.364170902736532,0.7368582375055527,4088.0895016808063,0.1583927755916937,3000.362817158457,,,,,,,-38.47152795075135,0.4848293456384053,150656,0.00035255054049929894
6.3428571428571425,21.926190373047266,0.7128660308264662,4362.740108657973,0.17976657803075377,3000.0674650934525,,,,,,,-38.55345594833536,0.4747705305935736,156203,0.000347919326097584
,,,,,,3548,1597.14,1038.26347857,172315,336,48,,,,
7.024390243902439,20.94527309887,0.708493416663698,3706.837555984468,0.19540442075263326,3134.9080970254727,,,,,,,-38.57351673286439,0.46659968735190227,162322,0.000342846167153275
6.686335403726708,20.8189947812065,0.7352112204606066,4455.379995991276,0.15271577664982702,3000.139842041768,,,,,,,-38.65457311202545,0.4824075480192028,167553,0.00033853886047588406
6.6523076923076925,22.880649486422044,0.7414186673727493,4088.9239505607125,0.14392298908897772,3000.222190921544,,,,,,,-38.77091465226139,0.4945015640645595,173612,0.00033358389721647503
7.444723618090452,22.1472307702956,0.7352640171309296,3798.373912498382,0.15632460262875425,3000.1058788681403,,,,,,,-38.90279259195698,0.48588523118985405,179126,0.00032910647008433893
,,,,,,3997,1815.34,1198.67479343,194284,340,48,,,,
7.0017543859649125,21.588554662861753,0.778462239394962,4288.548476826845,0.12346583502873615,3078.0112173152156,,,,,,,-39.00897558236284,0.46608869476966913,184291,0.00032493995805534404
6.775974025974026,21.38618608338306,0.7506448521290324,4070.7470330957426,0.13652689833330442,3000.1034002716187,,,,,,,-39.108999206609454,0.46940495840496316,189799,0.00032052608878873603
6.550675675675675,21.101009992582856,0.775220017496977,4049.749371404208,0.13520768867622066,3000.3627031776123,,,,,,,-39.3341183825992,0.46941653705861286,195221,0.000316210708112204
5.934537246049661,21.853853349684965,0.7454867660575726,4310.4044813448845,0.1513479383568196,3000.36793712317,,,,,,,-39.58308365142781,0.47453650845870554,200444,0.000312081455753531
,,,,,,4433,2033.21,1365.7578171000005,216218,344,48,,,,
6.961538461538462,21.340864500148307,0.7542444003440265,4235.836552332053,0.1326498169307106,3000.162759846018,,,,,,,-39.724172938263884,0.4645568498653063,206225,0.000307542797538476
7.011363636363637,21.026046930031725,0.7430129602162482,4450.647631695327,0.15001132195924616,3200.9297541896813,,,,,,,-39.826930875430016,0.44119874155903543,211840,0.000303166396064611
6.594108019639934,22.116894144680668,0.742748417443682,4001.185724769115,0.1564914756912142,3000.420127565507,,,,,,,-39.89859005031054,0.42492172502679165,217829,0.00029853317297831605
7.008620689655173,21.64835354472864,0.7645774513936011,3891.6992275934294,0.13705188690988254,3028.7363404253265,,,,,,,-40.00292500376568,0.43744075031881213,223215,0.00029439701566073606
,,,,,,4870,2252.69,1531.4257934599998,238297,348,48,,,,
6.519298245614035,21.420672863898503,0.7297545680678353,4220.170667136292,0.17212214151325622,3000.1242506911512,,,,,,,-40.084869278322905,0.42177256202154295,228304,0.00029051553864429104
3.7014652014652016,22.08711665473806,0.7573264139142825,2789.990508860217,0.14261297036171408,1829.455832529813,,,,,,,-40.13661716108873,0.4021904612200374,234086,0.00028613686256225907
7.070559610705596,20.632005176965738,0.7682064710556709,4401.823079148994,0.14365792001385444,3000.334467479028,,,,,,,-40.20883466858855,0.39893540817694984,237769,0.000283365142313356
6.204188481675392,21.865796259648338,0.7611156306323611,4279.7531910457665,0.142263240591132,3000.0436184140854,,,,,,,-40.349338612062894,0.38755517089984914,243498,0.000279080567853419
,,,,,,5305,2456.47,1687.68954294,259113,352,48,,,,
7.002169197396963,21.941937077747713,0.7743396858680505,4740.507556884205,0.1327039703082733,3116.0771327861585,,,,,,,-40.45417415981232,0.3840794881248508,249120,0.0002749078598377311
6.91764705882353,22.250291759315207,0.7459270693251523,4286.84286741165,0.15910446134326509,3000.379285183735,,,,,,,-40.52428916902485,0.41644744961246366,255241,0.000270400656303244
7.550913838120104,22.13165158944269,0.7575248627240746,4102.754656513588,0.1423802295944421,3000.173581437324,,,,,,,-40.578115042352195,0.4187068412741053,260987,0.0002662036100396
8.002415458937199,21.755602130678565,0.7388016256937938,3797.4403560661003,0.16751746599531103,3070.3043614212656,,,,,,,-40.62459861776505,0.39631185821521536,266402,0.0002622784938164751
,,,,,,5792,2670.01,1852.81168069,281534,356,48,,,,
7.869724770642202,22.08969070340704,0.7581935635132278,4189.0194384105835,0.1600950520363451,3000.302966741845,,,,,,,-40.693461914567266,0.4060094005276568,271541,0.00025858050318484406
6.950320512820513,21.661446067111594,0.7665840771986956,4551.209666328656,0.14191144798157984,3000.04895655415,,,,,,,-40.69919931810892,0.42389221308020514,277065,0.000254634861386636
7.376744186046512,21.622576028984195,0.7679502573481832,4043.2581049381847,0.12525646315274996,3000.3760167834116,,,,,,,-40.72820941842791,0.3875748479947187,283001,0.000250428884533964
6.936507936507937,22.452686515194078,0.750237590555225,3626.6485127439573,0.14180348907362078,3000.1669632305857,,,,,,,-40.804756240641815,0.3829331295423232,288265,0.000246728475447436
,,,,,,6214,2870.25,2009.12282614,303091,360,48,,,,
9.005882352941176,22.3171726541352,0.7235488191750596,3854.344559745543,0.15756876946586704,3147.1336061132606,,,,,,,-40.813613455906776,0.39543835499346836,293098,0.00024335539498621897
6.372250423011844,22.043055594368028,0.7482463232707549,3697.8333296040705,0.1417413099070265,3000.012253392604,,,,,,,-40.830459902710004,0.38857189236314416,298424,0.00023966523589861102
7.666666666666667,22.241459957974268,0.7481264934523127,4384.021251630553,0.1335954602428712,3000.2666352920933,,,,,,,-40.90930566283957,0.4089684013146858,303365,0.00023626714084583596
7.204081632653061,22.142086210315885,0.7402629852886764,4124.745354028505,0.15090538744556448,3000.1340565464925,,,,,,,-40.961496052674455,0.3671475337301022,309224,0.00023226928105141102
,,,,,,6640,3071.48,2162.20387321,324788,364,48,,,,
6.003731343283582,22.116601365253075,0.7582542611518232,4217.41020052644,0.1344866057373902,3111.9998605849687,,,,,,,-41.00731103267474,0.37424344496289613,314795,0.00022849971122705596
5.003105590062112,22.323834275648576,0.7595914027806496,4450.446028891826,0.1441256715246352,3036.2804534899187,,,,,,,-41.0276654645964,0.36559856128610096,320356,0.00022476779843869898
7.004255319148936,22.201983190300503,0.758673503614798,3726.604249755888,0.1352589408625461,3031.7381787749473,,,,,,,-41.02017707212584,0.34186903665210455,326214,0.00022086995227765105
5.485564304461942,22.205789066295463,0.7734005482594346,4360.432291086692,0.1270221944091063,3000.058558446588,,,,,,,-41.02274253921338,0.37691524469774773,331125,0.000217628619472076
,,,,,,7073,3268.93,2317.81620106,346755,368,49,,,,
5.775510204081632,22.19622102586264,0.7704656659127358,4395.506624032158,0.13528190743232935,3000.2488380223513,,,,,,,-41.068712871633394,0.3538187485818049,336762,0.00021393778598247505
6.328308207705192,22.111606563064093,0.7757435562913125,4120.749771019452,0.13333999873583205,3000.2573387757875,,,,,,,-41.11700156360321,0.3764669945839725,342466,0.00021023536399381894
6.926605504587156,22.880862093130702,0.7168874165450084,4147.193704712874,0.14852654557925188,3000.3666987866163,,,,,,,-41.13372110472047,0.36293445583527606,347777,0.00020681722707710005
7.002754820936639,22.061914532525034,0.7337409606744085,3939.455217860899,0.1528956008109227,3212.8807481590193,,,,,,,-41.12586702581593,0.334910835929081,353561,0.00020312669194708406
,,,,,,7509,3484.73,2481.36452576,368922,372,49,,,,
6.182448036951501,21.879928677487335,0.7973405693420029,4717.8641487966315,0.10116957408564108,3000.025742544676,,,,,,,-41.14416399513733,0.33960569628004966,358929,0.00019973146159991598
9.0062893081761,21.776693114775338,0.7479702808858884,3852.794916843211,0.13406860861221495,3001.625569412252,,,,,,,-41.17507850680503,0.3334538636639704,364845,0.000196022935595756
2.28978622327791,21.48066670221936,0.7480963296177795,697.2257792037705,0.14647480413940037,630.1380312541733,,,,,,,-41.21632513324034,0.35121351013050495,369995,0.000192823025191856
8.00369003690037,21.236438286608944,0.7680016091150592,4341.51309632743,0.13667613070078377,3175.2901413731743,,,,,,,-41.20449090336883,0.3724803425907833,370926,0.000192247380995939
,,,,,,7858,3656.75,2615.5308072400007,386571,376,49,,,,
7.631687242798354,21.83415350269337,0.7707381411434544,4187.420320832388,0.13205424980598238,3000.2702789765317,,,,,,,-41.204026098717044,0.38068754450857684,376578,0.000188771273882459
5.348341232227488,21.684944756654243,0.7424684642477063,2657.294633542541,0.15709669557329414,2176.9657359183766,,,,,,,-41.2377023296609,0.42483541565029626,382010,0.00018546051565249098
8.825842696629213,21.615091289232062,0.781391719664996,4274.994098287193,0.12007028948633056,3000.1161102639744,,,,,,,-41.263387258923075,0.3376392713842144,385588,0.000183295841452939
6.0594900849858355,21.613897404972167,0.7628817491881303,4291.209839183233,0.13650751461443303,3000.3413028712384,,,,,,,-41.27042897867764,0.38267703384052026,391058,0.00018001121239589896
,,,,,,8260,3848.65,2765.1592565600004,406675,380,49,,,,
8.09142857142857,21.3521004796811,0.7637495690626234,4112.027679833164,0.15448263062975898,3000.1308234978933,,,,,,,-41.26976433926253,0.3990730722401699,396682,0.00017666524325687501
4.131004366812227,21.67266174197399,0.7345546226476672,2386.567968982271,0.1532073791541213,1742.030015829252,,,,,,,-41.27718726449931,0.384915750272352,402065,0.00017349222188663594
1.3263888888888888,21.45289168962573,0.7439636929061811,723.1327095048081,0.14889698110154734,503.22357988380827,,,,,,,-41.303262163265586,0.36205572142894266,405313,0.00017159166974436402
6.35531914893617,21.767678109678897,0.7866984764342408,4259.18555141498,0.11684098573655927,3000.018045704579,,,,,,,-41.32188190024127,0.4193710308564188,406284,0.000171025537823771
,,,,,,8556,3977.81,2868.85299834,421690,384,49,,,,
7.9965753424657535,21.965733556574353,0.7709740842208787,4550.289045071626,0.12005092835351777,3000.1478538964875,,,,,,,-41.32968669604533,0.3780188087409071,411697,0.0001678867855939
6.001788908765653,21.573648291550633,0.7579113983415865,3940.3813599779082,0.13578175098015763,3152.7461412115954,,,,,,,-41.367817811977254,0.38306940041407955,417598,0.00016449837957721895
8.03066037735849,21.903632882225484,0.7638755075428705,3960.6945066097833,0.1357734565560884,3000.028508991003,,,,,,,-41.367517334078315,0.3942576451868495,422796,0.000161542430941979
7.003968253968254,21.85874919879487,0.7611468282856241,4557.747207774317,0.1401454358296973,3104.35663373454,,,,,,,-41.3514508354811,0.3957539691566777,427980,0.000158621300015771
,,,,,,8996,4187.23,3032.46910231,443960,388,49,,,,
9.958466453674122,21.493671355105178,0.7839978098494071,4414.691667262012,0.11625351865964413,3000.215742805158,,,,,,,-41.366939267511654,0.3979457221217161,433967,0.0001552810603184
6.001497005988024,21.723058362147036,0.7999790503995416,4611.079246502958,0.11632141808836102,3096.9949890921707,,,,,,,-41.397796643055564,0.4052952375719539,439597,0.00015217263288190005
6.9643493761140824,21.81299243381617,0.7844090722437579,4369.1585323977315,0.12744777230196053,3000.0024386255536,,,,,,,-41.44720367373391,0.44381004490207804,445360,0.000149023536949891
8.361873990306947,21.792683089233297,0.7676040803203992,4125.871931722146,0.1206849583167226,3000.1874289759435,,,,,,,-41.47325061942628,0.42747848998560556,450929,0.00014601193995191598
,,,,,,9439,4389.94,3198.2632046800004,466296,392,49,,,,
7.384496124031008,21.728472364920428,0.7702405547235815,3892.7957635729813,0.12601199598521515,3000.2193902776344,,,,,,,-41.4943438694297,0.46137805807272164,456303,0.00014313513984838398
7.3979591836734695,21.850456721772353,0.7738821028752446,3836.1335839525873,0.12154410406178891,3000.129849551129,,,,,,,-41.53802949689106,0.42804248054328825,461356,0.00014045646802069898
7.003891050583658,22.05611645068921,0.7515738686592844,4272.697443328032,0.1430507686418097,3059.31804975064,,,,,,,-41.56327289876869,0.42142706377171674,466312,0.000137853970059475
5.893481717011129,22.258561149762134,0.7854292700472026,4549.991761383445,0.12024024095104646,3000.2729897260433,,,,,,,-41.58492925215741,0.418890078687735,471996,0.00013489936266437898
,,,,,,9868,4578.92,3350.0592804300004,487781,396,49,,,,
7.535433070866142,21.780570998888958,0.7939817508373356,4335.93434132269,0.11487712495683762,3000.3264998928644,,,,,,,-41.59191021273808,0.4184493370719501,477788,0.000131921783676539
5.473214285714286,21.965389261000727,0.7919871358314912,4621.244937576751,0.12027042341426848,3000.339679115219,,,,,,,-41.63604930765899,0.4050731610779688,483248,0.000129145537356419
9.002183406113538,22.00589026426257,0.762459802332109,3889.307451696088,0.11801261376673056,3100.8252368071117,,,,,,,-41.66546959169196,0.4385443045222927,489082,0.00012621200195687504
4.361702127659575,21.998911414086056,0.8006181302621096,4828.527943610783,0.11186171424033578,3000.3464935206575,,,,,,,-41.690580531849584,0.4151878995185389,494182,0.00012367537288187496
,,,,,,10305,4789.9,3519.80238387,510205,400,49,,,,
7.455040871934605,21.832773489958477,0.7371778766064098,3699.158584810964,0.18426772795952587,3000.3695375148673,,,,,,,-41.71952267863462,0.4492259877880612,500212,0.00012070967187047499
5.568253968253968,21.835170335094993,0.7810356221667161,4948.641702048313,0.1255811007115414,3000.0755505939014,,,,,,,-41.70612461575954,0.4706242951901044,505229,0.00011826984493271601
6.003937007874016,21.822364035910677,0.7890654449801691,4675.212761507501,0.13454193547507373,3015.0794143093517,,,,,,,-41.74445336213146,0.40450296236500555,511564,0.00011522494442025097
6.490566037735849,21.91765617738168,0.7672832982529819,4326.710518848565,0.1282060189903172,3000.404769781744,,,,,,,-41.793094739327955,0.41993180324325363,517488,0.000112413828475139
,,,,,,10762,4948.46,3657.72639279,533119,404,49,,,,
8.442359249329758,21.464466537247763,0.7669673279611627,4453.779273470472,0.1445965921729243,3000.3690849172417,,,,,,,-41.79589673042636,0.39832759641557564,523126,0.00010977095621233898
7.009615384615385,21.716724625225837,0.7825622638215486,4131.928752977777,0.11741685948616776,3000.105537571595,,,,,,,-41.823463857153385,0.41240236174688644,528932,0.000107082487656875
5.913725490196079,21.504141589196667,0.7806217592833139,4957.728793208326,0.1558788962014219,3000.102462930139,,,,,,,-41.810260673706495,0.42113057320306285,534211,0.00010466724681438397
7.863475177304965,21.676628170209618,0.7823863153885022,4256.181555713452,0.11699677905458435,3000.0165711037116,,,,,,,-41.80278539702648,0.46469970134416905,540561,0.00010179885175108401
,,,,,,11214,5087.1,3783.46025523,555993,408,49,,,,
7.002688172043011,21.804161909168506,0.759239615061873,4265.4081574176025,0.14295630251172606,3119.552227976732,,,,,,,-41.81106624964472,0.4308103419871842,546000,9.937396580845102e-05
5.006535947712418,21.975570582101387,0.7857187968969458,4182.381155882443,0.14444938927064507,3054.934740939876,,,,,,,-41.85829475135253,0.41018836834140154,551617,9.690071025789996e-05
6.003125,21.638275986430124,0.7705809813680705,4667.409004146403,0.13785510488309236,3111.863377111964,,,,,,,-41.906378441043294,0.44584365273072996,556939,9.4586398419376e-05
7.679120879120879,22.05849077785352,0.8009284050875776,4804.769502120378,0.10856117512851855,3000.0226906738244,,,,,,,-41.9164202071559,0.45724128877874487,562995,9.198728482385597e-05
,,,,,,11716,5148.29,3861.25205098,578986,412,49,,,,
6.437923250564334,21.6258012223768,0.7886937343194411,4789.737048521966,0.1239935452916566,3000.434001185291,,,,,,,-41.90402218054517,0.49047795225899987,568993,8.944914130980399e-05
6.428380187416332,21.83498303350889,0.7550262406964399,4006.1692331353097,0.1390465510246835,3000.018597829854,,,,,,,-41.90584072168323,0.4814215566415698,575065,8.691625481863602e-05
7.057441253263708,21.59914420241869,0.7856659215853316,4033.608841419092,0.11931777607170294,3000.244436427951,,,,,,,-41.88352903964719,0.4678760049873428,580370,8.473343341273101e-05
6.0046728971962615,21.982094689098627,0.7748454844040376,4750.577664881154,0.14665429860558815,3059.6586238341406,,,,,,,-41.905421081073285,0.4930043715222314,585503,8.2648119521984e-05
,,,,,,12206,5238.94,3947.3380424899997,601626,416,49,,,,
7.65680473372781,21.458580398305365,0.7790171990612589,4399.110123098929,0.1322187278425113,3000.2118099172367,,,,,,,-41.92412366633703,0.437648643646845,591633,8.019222009412399e-05
7.926356589147287,21.64618871703251,0.7886393596879698,4351.711986758218,0.12855677979312696,3000.2747716493905,,,,,,,-41.9191868998588,0.42579307896324264,597279,7.7963405710016e-05
6.224806201550388,21.741912715394605,0.7876606105737232,4154.122060165816,0.12486408600435597,3000.3009202030953,,,,,,,-41.9342266765219,0.4545621890422765,602796,7.581624690197897e-05
7.92,21.68918037645307,0.7969887467860213,4125.213753364446,0.12104352825033597,3000.0749935014173,,,,,,,-41.91542598551463,0.492341715484298,608069,7.3792441286156e-05
,,,,,,12716,5283.75,4001.74922502,623237,420,49,,,,
7.141025641025641,21.986479671694006,0.7825025662901707,4549.469920411052,0.12896784352914467,3000.205576905282,,,,,,,-41.91395320652764,0.4480224951065105,613244,7.183322872633097e-05
6.205980066445183,22.118031644020558,0.7871443518428376,4201.776550137067,0.1272338308762474,3000.0497102985973,,,,,,,-41.94846469663249,0.36200641239446146,619057,6.96643473475e-05
7.889929742388759,21.77685932210582,0.7690989977585191,3603.228804498662,0.13408040293761359,3000.1335151169915,,,,,,,-41.91906348806163,0.47174133804740365,624394,6.770276001873098e-05
6.002087682672234,22.033228168643937,0.7780997599611658,4039.8939537183724,0.13550808206891524,3053.8061754687224,,,,,,,-41.87673388903819,0.46307144291304453,629078,6.600460177745901e-05
,,,,,,13171,5381.37,4085.55921019,644262,424,48,,,,
6.007936507936508,21.85964640799802,0.8095078045639047,4584.242697245392,0.11740714594989021,3035.8632694398984,,,,,,,-41.85850702960742,0.4567091666869611,634269,6.4148212797356e-05
8.717557251908397,21.631010688175095,0.7659113773644128,4386.374458165992,0.14458358134802782,3000.1566100224154,,,,,,,-41.88462673485048,0.40100549248151457,639931,6.215404968222402e-05
7.030821917808219,21.641872718121917,0.7652883437021778,4034.6001479978813,0.13310917419754606,3000.1064548106515,,,,,,,-41.850338086105914,0.4635483152029754,645657,6.01698843275e-05
5.004237288135593,21.786958548476917,0.7799874633723636,4101.174082411888,0.13324497815957465,3038.118243074161,,,,,,,-41.823856651929994,0.47563695496969804,650928,5.8372309552259e-05
,,,,,,13657,5389.17,4111.705966130001,666178,428,48,,,,
7.2844175491679275,21.72714914899093,0.7584324670149447,3855.112229836964,0.13922637283893943,3000.062729358906,,,,,,,-41.79950839211919,0.4321077534989506,656185,5.660712671431598e-05
5.015625,21.877778787701523,0.7776477154938899,4235.069458579725,0.13929002500714577,3006.6147826528177,,,,,,,-41.718503620998916,0.4966142818988519,661267,5.492692381240001e-05
5.134831460674158,21.888440199410596,0.7773846668884207,4484.732143279299,0.1505503146254523,3000.2950314589543,,,,,,,-41.670823850885675,0.5104614473735662,666712,5.3155308855475e-05
9.532663316582914,21.775241172734372,0.7847383429087833,4720.98587093924,0.12036869279673001,3000.305299993488,,,,,,,-41.687917678928244,0.47153020991547223,672480,5.1310874468771e-05
,,,,,,14139,5387.35,4121.23135696,688488,432,48,,,,
8.007352941176471,21.563600690594043,0.7647445751367963,4092.1482215569968,0.15166961600835527,3184.440820998396,,,,,,,-41.688576173980536,0.4566767490155382,678495,4.942282334585598e-05
8.286764705882353,21.666398743129108,0.7560816057512348,3984.5500623090074,0.14533201098658055,3000.3834753307747,,,,,,,-41.670811741909134,0.44092741034576827,683845,4.7773849951756015e-05
7.084033613445378,22.165627459657106,0.7955553235461553,4213.260993500438,0.11219363667492349,3000.3424580194987,,,,,,,-41.64166781544391,0.4723569983904582,689114,4.617776212705098e-05
7.202508960573477,21.730980353426606,0.7503793955522369,3732.3871134768265,0.16673157348416517,3000.0777756038005,,,,,,,-41.64012196858724,0.4529025189979556,694409,4.460171062439599e-05
,,,,,,14601,5370.6,4118.5046541599995,709375,436,48,,,,
8.038461538461538,21.45682199680608,0.7713085529967934,4313.928736911065,0.131510535082686,3000.343212917098,,,,,,,-41.60021152262378,0.45062209757165894,699382,4.314698242187501e-05
6.005208333333333,21.71134127493597,0.8060888551446431,4306.126664182683,0.11306970876731431,3008.4016613098793,,,,,,,-41.61234930758824,0.49662492675933245,704974,4.154066173341099e-05
8.00632911392405,21.55896735932032,0.8047339821984788,4631.244067552246,0.11480473300916283,3040.9418492116383,,,,,,,-41.6359870637809,0.5065367912011878,710315,4.003557981713601e-05
6.64524765729585,21.861767107066445,0.7564617725090115,3994.8746206200894,0.15761355671028784,2741.0821508651134,,,,,,,-41.66472320636196,0.46429260785448334,716069,3.8445971894156004e-05
,,,,,,15075,5370.58,4130.470886239999,731342,440,48,,,,
7.486363636363636,21.77526464086826,0.7930603881802202,4170.704581439778,0.12867985202660961,3000.3012298126705,,,,,,,-41.65783297148618,0.4995294412809678,721349,3.7016383361035976e-05
6.795,21.946266287115115,0.7721985923850775,3975.278353598379,0.1400812184006218,3000.1669172815746,,,,,,,-41.67585524119728,0.5502716816066222,726607,3.562040043999999e-05
6.803827751196172,21.9555158134059,0.7983301448341842,4469.052150781763,0.11782359678206743,3000.267017712118,,,,,,,-41.672476915055995,0.47614138336153383,731754,3.428061139249097e-05
6.002816901408451,22.015903332553908,0.8210053643838853,4535.2336328565825,0.11152095827047238,3006.214129475178,,,,,,,-41.675835509076165,0.44507265323232237,737351,3.285369211366399e-05
,,,,,,15557,5366.49,4134.77943263,752867,444,48,,,,
6.625352112676056,21.976888995978612,0.7775507261400129,4683.188023541297,0.13680029825431245,3000.3014293606393,,,,,,,-41.683426830230275,0.5109884168628267,742874,3.1476285124811004e-05
7.566901408450704,22.082170976823885,0.7701600243618972,4420.71853983729,0.14621220509034788,3000.0965606060345,,,,,,,-41.67363592430984,0.5215254295499805,748896,3.000912264617899e-05
1.5714285714285714,21.73358854227376,0.7535492411411137,838.7003053900595,0.1349860236727282,564.7504488388076,,,,,,,-41.675672423114634,0.5061629711062697,754635,2.8644589213616e-05
7.957589285714286,22.098543219838138,0.7842344035689032,4248.981998536317,0.13349863012969737,3000.0651077604853,,,,,,,-41.69107409003827,0.6407805765248674,755747,2.838399605240001e-05
,,,,,,15957,5328.6,4110.9016372999995,771157,448,48,,,,
6.636591478696742,22.027236392234347,0.7719920096395846,4347.087006280501,0.1399627660249595,3000.3095413729316,,,,,,,-41.69187333457514,0.5084719473222029,761164,2.713219020585101e-05
8.002369668246445,22.189082812703262,0.7823786733491228,4547.184849505102,0.1149719968459334,3140.887864055345,,,,,,,-41.674733230021666,0.518580794767154,766794,2.5862197641131004e-05
4.946784922394679,22.30408784324125,0.7800914169961464,3649.267648707973,0.13954205156445473,2452.141198731959,,,,,,,-41.67048934453368,0.5225219433129378,772605,2.4584551172395997e-05
5.950381679389313,22.25549278007723,0.7821054555942971,3865.9472670026107,0.13822939339648463,2652.48193139222,,,,,,,-41.69747671062477,0.45657417655424454,777282,2.358071088687501e-05
,,,,,,16413,5331.04,4118.078768759999,792217,452,48,,,,
7.0042194092827,22.19462158997964,0.7863241874036968,4294.902711598992,0.1166206931516873,3022.4550220858073,,,,,,,-41.72446366082025,0.5190379677942676,782224,2.254371376941101e-05
6.812606473594548,22.411909502527184,0.7759748436285018,4358.650696661294,0.12751110835407037,3000.250123751117,,,,,,,-41.69692018708343,0.5136600385023177,787685,2.1426161650315998e-05
7.051764705882353,21.91155057287794,0.7948003872865389,4495.390990492664,0.11628524453036428,3000.0894449937623,,,,,,,-41.65357692764695,0.5538943651546206,793301,2.0307931967564012e-05
3.4952380952380953,22.17347054645396,0.7316389448781953,2123.2162180365226,0.16732825768602488,1626.1303812419064,,,,,,,-41.63795171682019,0.4855963743307441,798956,1.9213741815898995e-05
,,,,,,16880,5303.16,4101.525288530001,811850,456,48,,,,
7.040302267002519,21.9937783163748,0.7881733621228704,4115.053123643506,0.13539611761409773,3000.1446766492445,,,,,,,-41.62808657662288,0.5071873246149251,801857,1.866481082750001e-05
5.640449438202247,22.410139299758526,0.794194629404081,4263.236770641107,0.11439229591717391,3000.003759757499,,,,,,,-41.59723273310168,0.5282081070944838,807077,1.7698229065100007e-05
5.930835734870317,22.006304949973803,0.7606572215459256,3353.737689795986,0.15049159773053897,2386.5429738715757,,,,,,,-41.571928097145815,0.5653437127017189,812444,1.6732780865531e-05
3.54,22.078225832385247,0.7824564114882048,1998.393674940875,0.12376804724732796,1347.7785941609181,,,,,,,-41.555388480911674,0.5157938127451578,816852,1.596134435847499e-05
,,,,,,17268,5263.07,4074.727420199999,829398,460,48,,,,
7.568733153638814,21.964020280569947,0.7867119035729677,4528.313716966002,0.13206540998885297,3000.3855397070292,,,,,,,-41.56409638132528,0.540789309589946,819405,1.5523416159596e-05
6.00327868852459,22.14649744675216,0.8059023879283203,4235.822950951251,0.09998317869930119,3032.684542167932,,,,,,,-41.54992372925441,0.503916336457487,825160,1.4560092171090994e-05
8.00374531835206,22.249500191673462,0.7856170266163716,4074.209900032503,0.12667945983852916,3024.312187917996,,,,,,,-41.55517000221957,0.5441319063546882,830415,1.3709333625535993e-05
7.10968660968661,22.192498788643785,0.7830411805924422,4147.769133598166,0.13164380793959882,3000.3871162818396,,,,,,,-41.582416496166495,0.4881585246514216,835600,1.2896919302850995e-05
,,,,,,17756,5261.01,4083.9794871300005,850889,464,47,,,,
7.100386100386101,22.245063060271306,0.7805223909536103,4157.0622542189285,0.12289997366589471,3000.369415471563,,,,,,,-41.58593435517971,0.4816722558428649,840896,1.2094811070179002e-05
7.002237136465324,22.062018114121738,0.8103227664768818,4135.887400098005,0.11131291413544672,3168.3804929512553,,,,,,,-41.54575718696129,0.5594590607187557,846221,1.1316532484203996e-05
6.682274247491639,22.279917468120047,0.7726027884369973,4484.186584088332,0.13090219868940314,3000.179192240583,,,,,,,-41.557912097312695,0.4795763757771168,851324,1.0597254270011e-05
5.534621578099839,22.41399435130699,0.793958393583637,4813.769740297591,0.1291435722805005,3000.0923630261095,,,,,,,-41.563216593149264,0.5304248765657918,857127,9.8108901056e-06
,,,,,,18234,5264.27,4092.3392643799993,873182,468,47,,,,
