custom/avg_center_dev,custom/avg_speed,custom/routes_completed,custom/total_reward,custom/total_distance,custom/mean_reward,time/total_timesteps,rollout/ep_len_mean,time/episodes,train/std,rollout/ep_rew_mean,time/time_elapsed,time/fps,train/critic_loss,train/actor_loss,train/ent_coef_loss,train/learning_rate,train/ent_coef,train/n_updates
0.4918414728328291,15.054680344766131,0.04979253112033195,-2.8024274618026626,11.126560097269248,-0.06835188931226006,,,,,,,,0.7713275672867894,-11.008356720209122,-1.2141973050311208,0.000489327191146496,0.6910149855539203,768
,,,,,,10787,59.82,176,0.04995161294937134,2.737080839999999,280,38,,,,,,
0.7928183176683743,13.880441835885563,0.17777777777777778,-6.351959436139397,7.91871538059786,-0.19849873237935617,,,,,,,,0.9512834418565035,-11.347586199641228,-1.2880562581121922,0.0004892640079421439,0.6697395211085677,832
0.7312456445179553,14.102762047743264,0.02287581699346405,-6.727482169698421,7.221949669066817,-0.23198214378270415,,,,,,,,,,,,,
0.586098355151192,14.213978419453422,0.16666666666666666,-5.3011173394228575,7.057706579682417,-0.18932561926510205,,,,,,,,,,,,,
0.9681564197514783,7.372563154003528,0.02512562814070352,-1.604477449427014,9.722402216633782,-0.022284409019819637,,,,,,,,0.9194620149210095,-11.570100143551826,-1.3748718006536365,0.0004892008288255999,0.6490919571369886,896
,,,,,,10944,58.98,180,0.04995584115386009,2.4565637799999998,285,38,,,,,,
0.1401280911352639,5.988614224977472,0.07929515418502203,8.36057172554126,17.7914540884085,0.0509790958874467,,,,,,,,0.7857428705319762,-12.657145038247108,-1.6795485112816095,0.000489011316002816,0.5920598842203617,1088
0.4773275070436725,13.904369541899776,0.030211480362537766,1.5504086379167568,11.241047904011793,0.03445352528703904,,,,,,,,0.9968059593811631,-12.987731218338013,-1.7490477617830038,0.000488948153237504,0.5741413608193398,1152
0.720552932418442,11.301274548149769,0.13636363636363635,-7.0834249759997,6.409728626720607,-0.22135703049999061,,,,,,,,,,,,,
0.9680213769945427,12.268073042145199,0.026217228464419477,-7.587741498295372,7.713958180509508,-0.21679261423701063,,,,,,,,1.1585133029147983,-13.123141884803772,-1.791820254176855,0.00048888499456,0.5570521745830774,1216
,,,,,,11216,58.96,184,0.04997527599334717,2.2199780199999997,294,38,,,,,,
0.723021581720354,14.730091330852087,0.3404255319148936,0.31084484841426274,16.577550556277856,0.0050136265873268184,,,,,,,,0.880919118411839,-13.498621582984924,-1.9538703616708517,0.0004888218399703039,0.5404664864763618,1280
0.6382294770218595,8.067947321903482,0.006033182503770739,-7.325881784067698,4.946648363722488,-0.20931090811621994,,,,,,,,,,,,,
0.3747135705759706,11.029952314472869,0.34375,39.690442674915595,32.96843436267227,0.24349964831236562,,,,,,,,0.8281097523868084,-13.884930327534676,-2.111937493085861,0.0004886324007280639,0.4942162372171879,1472
0.6780422048708089,9.428792914363237,0.010471204188481676,-7.535861476543129,5.136324574938044,-0.24309230569493964,,,,,,,,,,,,,
,,,,,,11503,59.6,188,0.04999290034174919,2.2792648799999995,303,37,,,,,,
0.3874376168765428,14.971936902700628,0.2976190476190476,19.060550840673475,25.128156383289024,0.207179900442103,,,,,,,,0.6573739596642554,-14.387024149298668,-2.301631147041917,0.000488506128338944,0.46567001612856984,1600
0.10060728810550075,15.30805876107387,0.03529411764705882,0.24334073905015785,8.743294335203245,0.007604398095317433,,,,,,,,,,,,,
0.5157171170357125,17.811921871362035,0.047619047619047616,-0.1964392475936272,13.171681114472449,-0.004791201160820175,,,,,,,,0.7307866048067808,-14.652663424611092,-2.407872758805752,0.000488442998276096,0.4520008456893265,1664
0.7783933026378467,19.168653371270498,0.11694510739856802,14.080142355752738,49.889151902869344,0.09985916564363644,,,,,,,,0.5989490677602589,-14.540383741259575,-2.4974688962101936,0.000488316750413824,0.42581982910633087,1792
,,,,,,11805,59.98,192,0.05001450330018997,2.5175991399999997,313,37,,,,,,
0.40088763305757835,14.44328699635567,0.7692307692307693,31.672419109253553,29.64501120010391,0.28278945633262104,,,,,,,,0.6457242928445339,-14.586040496826172,-2.640826005488634,0.00048819051890278397,0.4014537613838911,1920
0.562545802048345,17.152524555704467,0.029978586723768737,3.473476308086731,13.985753189772367,0.07718836240192736,,,,,,,,,,,,,
0.2884308900289216,21.006418933638656,0.5,15.813443657666035,29.136433190200478,0.2080716270745531,,,,,,,,0.5850217971019447,-14.744806706905365,-2.833687363192439,0.00048806430374297594,0.3785500326193869,2048
0.6895536125812138,12.838149520297204,0.0273224043715847,-7.008131194052453,6.101325468160212,-0.25956041459453527,,,,,,,,,,,,,
,,,,,,12061,60.15,196,0.050018712878227234,2.76488092,322,37,,,,,,
0.7938873220120379,14.200689653936202,0.1206896551724138,-6.710259595074831,7.302074211416766,-0.2313882618991321,,,,,,,,,,,,,
0.3057209961469453,15.806251265847933,0.14432989690721648,43.20239289383683,44.04694770812057,0.2842262690384002,,,,,,,,0.7349449172616005,-14.595111429691315,-3.0891342982649803,0.000487875011661824,0.3464831756427884,2240
0.7106570098669673,9.707679611933397,0.11363636363636363,-7.449946539072982,5.505035118898377,-0.2328108293460307,,,,,,,,,,,,,
0.7303984122358737,18.127305030336625,0.14864864864864866,15.231544574708217,34.25104513997212,0.14787907354085647,,,,,,,,0.446022670250386,-14.443921089172363,-3.125978585332632,0.00048774883738009596,0.32681598141789436,2368
,,,,,,12373,60.17,200,0.05001617223024368,3.0451494499999994,332,37,,,,,,
0.21898936776369737,10.565834981841753,0.6444444444444445,43.67174024317307,28.724148011300713,0.2950793259673856,,,,,,,,0.5187494354322553,-14.56428450345993,-3.2416354045271873,0.0004876226794496,0.3084985497407615,2496
0.6843143323920499,12.947001735267875,0.2768595041322314,73.70267313394851,66.32809701445512,0.2651175292588076,,,,,,,,0.424042297527194,-14.222029745578766,-3.467825274914503,0.00048737041264230405,0.2753489390015602,2752
0.19255284708807138,7.7257933010782915,0.4523809523809524,23.327793513071548,20.268597647547722,0.16199856606299687,,,,,,,,0.3218779694288969,-14.081210643053055,-3.604854803532362,0.00048718125545881594,0.2529050186276436,2944
0.6792551628622598,9.769044369049565,0.007281553398058253,-8.064013579479909,4.204910856788047,-0.32256054317919636,,,,,,,,,,,,,
,,,,,,12964,63.4,204,0.050032660365104675,4.14400372,347,37,,,,,,
0.7016721195775277,10.480916381117295,0.01762114537444934,-7.808088082654594,4.53802682395326,-0.31232352330618374,,,,,,,,,,,,,
0.434207524411071,13.661483226991871,0.08287292817679558,38.15613334159445,29.144180317409337,0.3289321839792625,,,,,,,,0.3859325791709125,-13.823586836457253,-3.765867881476879,0.0004870551711088641,0.23893496650271118,3072
1.108798673550067,6.846218706345664,0.5454545454545454,6.751209313461551,27.63744190824218,0.03041085276334032,,,,,,,,0.30807757703587413,-13.598557963967323,-3.915447525680065,0.00048680305146265603,0.21386846574023366,3328
0.30085887490915475,17.072216122661125,1.284848484848485,85.15175587134172,149.77258423762396,0.4458207113682813,,,,,,,,0.4179054517298937,-13.349100321531296,-4.183776091784239,0.000486614004649984,0.19705033535137773,3520
,,,,,,13514,65.88,208,0.05002735182642937,5.267924280000001,362,37,,,,,,
0.8583521930819686,12.984361423986249,0.48936170212765956,15.826328165658008,22.2136590317823,0.17017557167374203,,,,,,,,0.32103261770680547,-13.32564029097557,-3.998890221118927,0.000486550997221376,0.1915538578759879,3584
0.37413013393659883,9.81231008284288,0.18473895582329317,70.44419968044573,45.34866744792089,0.2806541819938077,,,,,,,,0.2954586136620492,-13.141121596097946,-4.223456110805273,0.00048629900838502405,0.17223977763205767,3840
0.21944613078990483,15.710815605190005,0.14583333333333334,11.686110543926869,13.905049815773964,0.24346063633180978,,,,,,,,0.2656191773712635,-13.129853144288063,-3.9520651642233133,0.000486236021395456,0.1676075761206448,3904
0.6500229223108673,7.646855174361504,0.011644832605531296,-3.5171673803601102,7.712696535978466,-0.06394849782472928,,,,,,,,0.27392729953862727,-13.064356788992882,-4.032553046941757,0.00048617303849369603,0.16331207705661654,3968
,,,,,,13957,67.17,212,0.05002288147807121,5.4933253,375,37,,,,,,
0.616911245174804,13.504577504578686,0.8333333333333334,83.2337042860328,66.89328771526925,0.3094189750410141,,,,,,,,0.24209136911667883,-12.911868527531624,-4.195784606039524,0.000485921147764736,0.14703779853880405,4224
0.3221038296894876,10.187131049646927,0.20161290322580644,164.5728726620327,104.52609653444961,0.2959943752914257,,,,,,,,0.2233145833015442,-12.806455463171005,-4.281343944370747,0.0004854175625216,0.11966445809230208,4736
0.4131672521680909,15.946175995173839,0.5,172.20439599124265,125.98069928167388,0.4023467196057071,,,,,,,,0.232607169309631,-12.63954982161522,-4.190788023173809,0.00048497714004377604,0.10044873622246087,5184
0.4342394327211519,15.706435807175394,0.3252032520325203,117.92044790756351,80.87179253390059,0.4226539351525574,,,,,,,,0.2307114948052913,-12.339425802230835,-4.02453344874084,0.000484725559988224,0.09105366247240454,5440
,,,,,,15485,79.51,216,0.04999542236328125,10.62750211,411,37,,,,,,
0.5340410468539805,14.727226675415249,0.7692307692307693,34.43209082304236,29.566547818481922,0.31589074149580143,,,,,,,,0.21293614292517304,-12.32975022494793,-4.153332494199276,0.000484599794487296,0.08678150351624936,5568
0.23143956965115195,18.92422115682835,0.12296983758700696,86.20109336864451,52.327013411326334,0.5746739557909634,,,,,,,,0.2449409863911569,-12.361177310347557,-4.152471102774143,0.0004844740453376,0.08270824514329433,5696
0.15964718309930037,17.319180387137596,0.6896551724137931,54.193692197852386,38.17580850282684,0.45161410164876986,,,,,,,,0.2633557834196836,-12.453949868679047,-3.8720886381343007,0.00048434831253913596,0.07895076752174646,5824
0.35697830046512274,14.412857261003015,0.24822695035460993,41.51970415475323,34.14753117586952,0.3218581717422731,,,,,,,,0.2250667300540954,-12.41490487754345,-3.736066021025181,0.00048422259609190405,0.07541903993114829,5952
,,,,,,15989,82.54,220,0.0499878004193306,12.893615569999998,426,37,,,,,,
0.7566671787478094,12.795578659403727,0.6896551724137931,48.86562973283528,40.59756142832339,0.28410249844671676,,,,,,,,0.19696752936579287,-12.569342032074928,-3.7951455134898424,0.000484034052079616,0.07046835403889418,6144
0.5055886922796993,15.572257828985512,0.15953307392996108,50.574362804183544,41.05861712642945,0.35366687275652825,,,,,,,,0.18943101353943348,-12.598427101969719,-3.1435774257406592,0.000483908376510464,0.0675721790175885,6272
0.2992564802089972,17.901272638117693,0.6818181818181818,47.01386562203992,32.57918373076245,0.4748875315357568,,,,,,,,0.19835041742771864,-12.52821335196495,-3.5256083626300097,0.00048378271729254403,0.06487468152772635,6400
0.33818279866081397,10.34914996132555,0.0650759219088937,43.07086417677089,29.53150497796014,0.27787654307594123,,,,,,,,0.2082816066686064,-12.82217600941658,-3.3763579200021923,0.00048365707442585607,0.06217308493796736,6528
,,,,,,16554,85.53,224,0.04996379464864731,14.649913379999997,441,37,,,,,,
0.6579732418004707,10.045563166258548,0.7111111111111111,25.385753046273386,30.580939202802256,0.15385304876529324,,,,,,,,0.19681721809320152,-12.844711884856224,-3.1938581662252545,0.0004834686407843839,0.058269034372642636,6720
0.5200194908710781,12.828625941883605,0.7510729613733905,202.17824666166314,160.29189943219535,0.2986384736509057,,,,,,,,0.22464046929962933,-12.903126299381256,-2.860613360768184,0.000482840794353664,0.04789162805536762,7360
0.39651731714944755,15.883012731177104,0.7380952380952381,48.03734427231391,32.48070651246235,0.43276886731814335,,,,,,,,0.21683311345987022,-13.223985597491264,-2.5067055257968605,0.00048271527412121595,0.04630288778571412,7488
0.6835524217188613,10.418458691104458,0.023728813559322035,-1.317939919827399,14.980154515244067,-0.01689666563881281,,,,,,,,0.22378153773024678,-13.092510282993317,-2.5668774066725746,0.000482652520136704,0.04551841883221641,7552
,,,,,,17581,92.63,228,0.04991225153207779,16.897517429999997,467,37,,,,,,
0.4736715992551446,15.47851249412503,0.14977973568281938,43.70335311489803,32.25146310264245,0.38675533729998257,,,,,,,,0.25254961499013007,-13.090463757514954,-2.683287080959417,0.000482527024431104,0.043984995572827756,7680
0.2827480285592245,13.764851715650941,1.0977917981072556,731.4099850754603,639.3214503969066,0.48182475960175253,,,,,,,,0.19163395115174353,-14.331772342324257,-1.2600020890240557,0.00048102235136,0.03143698058556765,9216
0.5460145397257131,13.83127715697318,2.3724696356275303,317.64915788997246,525.163946630666,0.35933162657236706,,,,,,,,0.17193275387398899,-14.591812521219254,-1.2334709144197404,0.000480208303230976,0.02751604709192179,10048
0.2779371362316571,17.170966581720258,0.4302059496567506,332.66477038295926,187.43539875745773,0.5628845522554302,,,,,,,,0.17216481664218009,-14.958673864603043,-0.6554674467770383,0.000479582582460416,0.025734635506523773,10688
,,,,,,20683,121.29,232,0.049640197306871414,31.01097393,544,37,,,,,,
0.23100419523604365,16.760667137550943,1.5352112676056338,412.3849142395319,373.9013632507995,0.5498465523193758,,,,,,,,0.20518470834940672,-15.242733433842659,-0.19981189887039363,0.00047889476175462406,0.024409230332821608,11392
0.32224962074210695,15.202335399009936,0.24883359253499224,304.35604599980906,162.99662517663091,0.5247518034479467,,,,,,,,0.17586715379729867,-15.75420831143856,-0.6743622745852917,0.00047833236726169603,0.023962979117641225,11968
0.3727262624522059,12.695758168223962,1.7692307692307692,263.9707077563089,319.90593456919305,0.37126681822265667,,,,,,,,0.18432495184242725,-16.092926919460297,-0.14055050816386938,0.00047758302300160004,0.023359726183116436,12736
0.2938710734252674,15.48134882584266,0.11673151750972763,41.910744469438875,29.555830288678408,0.4029879275907584,,,,,,,,0.21758668799884617,-16.045811235904694,0.12965422676643357,0.00047752060421734396,0.02337758633075282,12800
,,,,,,22824,140.15,236,0.04938008263707161,41.07710099,596,38,,,,,,
0.5044056148263241,13.774462226543523,0.30952380952380953,32.75130718729135,25.36156035354361,0.3275130718729135,,,,,,,,0.24025627388618886,-15.990152686834335,-0.09875394101254642,0.00047739577891225596,0.023371428396785632,12928
0.3068928544072754,13.561233231664334,0.21105527638190955,157.29363742320047,83.55834951624274,0.470939034201199,,,,,,,,0.2098137359134853,-16.17799538373947,-0.05157714569941163,0.00047708378718617594,0.0234796900767833,13248
0.3249469809612263,15.711793483004918,0.5,242.71980335007976,125.77645013900474,0.5605538183604614,,,,,,,,0.19823952950537205,-16.370467573404312,-0.3899344603996724,0.0004766471704576,0.023248082754435018,13696
0.3731967179375559,14.711390950162547,0.20348837209302326,178.49224452266313,104.23131086304784,0.4648235534444352,,,,,,,,0.181138024199754,-16.575199261307716,-0.7597748334519565,0.00047627308697190406,0.023311691445996985,14080
,,,,,,24071,150.06,240,0.049301471561193466,46.78620147999999,627,38,,,,,,
0.43029161218136014,15.20170700865342,0.7692307692307693,43.19741438204597,28.86857402464375,0.41939237264122303,,,,,,,,0.19694501371122897,-16.336814120411873,-0.18953606102149934,0.000476210754031616,0.023155079339630902,14144
0.37069478611169976,16.041074212824913,0.7771428571428571,432.14633127630515,277.40238596405834,0.4616947983721209,,,,,,,,0.18147407728247344,-16.747037187218666,-0.2784084987360984,0.000475276250464256,0.02283677094965242,15104
0.48595502617001973,11.007916846819464,0.7241379310344828,63.66947462932282,41.265156782697886,0.31364273216415184,,,,,,,,0.19352101371623576,-16.79052670300007,-0.009413722436875105,0.00047508946012160005,0.022791641124058515,15296
0.4434799680560892,12.807382615599783,0.25068870523415976,126.44990510807557,85.49953660857864,0.34930913013280546,,,,,,,,0.16609885508660227,-16.816525638103485,0.08819974213838577,0.00047471598980710397,0.022778355603804812,15680
,,,,,,25671,163.85,244,0.049232929944992065,53.520440820000005,668,38,,,,,,
0.45401429400745114,14.51429175279988,0.6206896551724138,54.737478656286285,35.85673567617778,0.4084886466887036,,,,,,,,0.18707700888626277,-16.809382632374763,0.10498142149299383,0.000474591532404736,0.022736369632184505,15808
0.15741166264674572,19.36682667718414,0.5825688073394495,226.5126313244738,124.9022788759321,0.6490333275772888,,,,,,,,0.19377737795002759,-17.013614311814308,-0.3044029150623828,0.000474280460435456,0.022712221514666453,16128
0.3106191684401477,14.616895332387774,0.7045454545454546,53.66122728806419,32.83923356840387,0.43984612531200157,,,,,,,,0.1918267854489386,-16.958877682685852,0.1910464260727167,0.0004741560602624,0.022565403865883127,16256
0.21462322453033916,14.53981820074608,0.8483965014577259,580.924148347593,295.5776427881792,0.5281128621341755,,,,,,,,0.18040840537287295,-17.140909239649773,0.2682067163987085,0.000473099318972416,0.02203605356044136,17344
,,,,,,27372,178.52,248,0.04914780333638191,62.59041475000001,709,38,,,,,,
0.563002315990524,11.935328423902575,0.7333333333333333,34.266206419851756,30.783958065789193,0.2447586172846554,,,,,,,,0.2173951962031424,-17.442468285560608,-0.3208266254514456,0.000472975074136064,0.02193986310157925,17472
0.29548777880073795,15.563886341084773,0.7265135699373695,580.6926764650698,335.93222080753185,0.49716838738447755,,,,,,,,0.1913377996534109,-17.42240011692047,0.0695377376396209,0.000471795563708416,0.02137811912689358,18688
0.39000182212950313,17.072126821706618,0.7380952380952381,42.54287921475369,32.93569144234061,0.4051702782357494,,,,,,,,0.20030427165329456,-17.431577384471893,0.26718629128299654,0.00047173352509030403,0.021381154539994895,18752
0.31136835210524705,18.536260291466984,0.19607843137254902,99.21990221384662,62.526404459029436,0.5421852579991618,,,,,,,,0.21090579289011657,-17.711808174848557,0.25313902786001563,0.00047154743376281603,0.0213765847729519,18944
,,,,,,28964,192.11,252,0.049042727798223495,69.88101739000001,747,38,,,,,,
0.3619181263294591,16.000013852962354,0.14977973568281938,50.82130089416546,32.440008726436645,0.4620118263105951,,,,,,,,0.29216685029678047,-17.56062799692154,-0.3007966797449626,0.000471423393316864,0.021343236992834136,19072
0.6905089374636519,9.875283038584815,0.04081632653061224,15.138821094766701,14.337079122196883,0.19163064676919875,,,,,,,,0.24069996434263885,-17.463700279593468,-0.13193067151587456,0.0004713613792255999,0.021304204885382205,19136
0.39794982235326476,15.765840589658854,1.3157894736842106,381.3671784145113,414.86313980212435,0.5160584281657798,,,,,,,,0.1980928189586848,-17.66229557991028,0.2721458438318223,0.000470617528979456,0.02097002841765061,19904
0.2824708170936143,16.916594106418646,0.07444168734491315,43.862984300171036,32.991947760339826,0.41380173868085884,,,,,,,,0.19189307535998523,-17.588503748178482,0.41300931526347995,0.00047055556802969603,0.021013282879721373,19968
,,,,,,29994,199.72,256,0.049018021672964096,74.32299864999999,774,38,,,,,,
0.190151717771305,17.009755262898285,1.2207446808510638,237.87692307555298,191.91075631580316,0.5917336394914253,,,,,,,,0.2042620072606951,-17.730271071195602,-0.05986802140250802,0.000470183888175104,0.02107404117123224,20352
0.3224226617359589,13.68906602452598,0.25961538461538464,43.96653048175663,28.668813617317937,0.385671320015409,,,,,,,,0.21446480276063085,-17.67341524362564,-0.15989510412327945,0.000470060027592704,0.021038223669165745,20480
0.2779740772064215,14.252687928709472,1.11716621253406,282.3466398215198,182.67831453448161,0.5482459025660578,,,,,,,,0.19783326797187328,-17.707163453102112,0.21438123867847025,0.000469564748775424,0.021020332438638434,20992
0.5190012181872046,14.000066111925909,0.4405594405594406,175.9973124639082,119.54655534925405,0.38012378501924016,,,,,,,,0.1985910024959594,-17.772697627544403,0.5119588060770184,0.000469131594420224,0.021132983412826434,21440
,,,,,,31484,213.11,260,0.04901520162820816,81.98366793999999,811,38,,,,,,
0.45541790764981555,14.24367227349459,0.30952380952380953,34.71396373546578,24.934558090521023,0.36541014458385035,,,,,,,,0.18490208545699716,-17.647391855716705,-0.1060297847725451,0.00046900787282329597,0.02117503111367114,21568
0.8317747581502443,10.951890319308017,0.08558558558558559,50.841761461796956,39.80993538349867,0.25808000742028914,,,,,,,,0.19098788080736995,-17.67482253909111,-0.2643134973477572,0.000468822321086464,0.021069627662654966,21760
0.31020518209181797,16.846044685541802,0.5158730158730159,242.6455377021608,128.35407190746628,0.5889454798596135,,,,,,,,0.19418715289793909,-17.68066194653511,-0.16568439383991063,0.00046845132798361595,0.02100683664320968,22144
0.41182265610946855,15.284555522945565,0.26948775055679286,202.95576866086387,123.49554011644796,0.46442967656948253,,,,,,,,0.18083844822831452,-17.815025061368942,0.3218903411179781,0.0004680186886922239,0.020677372842328623,22592
,,,,,,32621,223.06,264,0.048965029418468475,87.60069302000002,840,38,,,,,,
0.44865923188585305,15.386189682082673,0.7435897435897436,42.23742092755465,28.892306457739323,0.4140923620348495,,,,,,,,0.1936811855994165,-17.875698000192642,0.20886297360993922,0.00046789511425638405,0.02071200535283424,22720
0.3365306689811601,18.456344522011833,0.36253041362530414,229.34484221793693,141.43761656573042,0.5526381740191252,,,,,,,,0.1909014037810266,-17.708703324198723,0.12147419317625463,0.00046752448905625603,0.020755377336172387,23104
0.36866425315025253,14.600498948778663,0.7241379310344828,72.16019912533186,41.248773934552446,0.47163528840086183,,,,,,,,0.19209351344034076,-18.031096696853638,-0.10334443324245512,0.00046733923164160005,0.020696695923106745,23296
0.3198309120560453,15.329839101840038,0.35678391959798994,119.60934456026399,68.7709716563113,0.492219524939358,,,,,,,,0.19207676104269922,-17.77130189538002,0.07196070754434913,0.00046715401101721606,0.020767978770891204,23488
,,,,,,33530,230.99,268,0.048979874700307846,92.56143199,864,38,,,,,,
0.35650826653400725,14.90014758252758,0.7068965517241379,71.53525312927752,42.89175607636571,0.45855931493126617,,,,,,,,0.19495878857560456,-17.850092619657516,0.02800538466544822,0.000466968827183104,0.020780828432179987,23680
0.6446611384493729,10.424163855817609,0.096,78.11141226405566,49.970684295054525,0.3004285087079064,,,,,,,,0.18813009187579155,-17.889441967010498,-0.08870938466861844,0.00046672197263360004,0.02076641283929348,23936
0.4824083945682811,13.472034571365596,0.7045454545454546,52.44142987137368,32.8056060038507,0.39728355963161877,,,,,,,,0.20045188581570983,-17.6950164437294,-0.6830566544085741,0.000466598569885696,0.02070823882240802,24064
0.0493178847128225,3.2121488191448457,0.014736842105263158,3.3341444215534466,5.740765728056431,0.03437262290261285,,,,,,,,0.2420678089838475,-17.85006782412529,0.3707241890951991,0.00046653687464345595,0.02059598726918921,24128
,,,,,,34171,235.14,272,0.048929449170827866,94.91425282,880,38,,,,,,
0.42994925302044323,14.10962259151825,0.6666666666666666,38.502733904294224,29.59353445051238,0.33774327986223,,,,,,,,0.2820461664814502,-17.758522897958755,-0.008565080119296908,0.0004664134964224,0.020600020419806242,24256
0.20796609249153084,15.735087028689312,0.8953488372093024,151.27716591766963,77.86325535923243,0.56446703700623,,,,,,,,0.20225269487127662,-17.88995924592018,0.20494205923750997,0.00046616678903398405,0.020603912242222577,24512
0.26388761509015235,15.786634669753926,0.7380952380952381,52.690064343089226,32.5305637284182,0.4704470030632967,,,,,,,,0.21485235868021846,-17.72637513279915,-0.0767080222722143,0.000466043459866624,0.02070447726873681,24640
0.26003385063473156,16.1617181132516,0.5271084337349398,651.7914112231689,351.6827085132245,0.5537735014640347,,,,,,,,0.18998759286478162,-17.92693915963173,-0.30945518508087844,0.000464934233165824,0.020833542686887085,25792
,,,,,,35838,250.51,276,0.04883391037583351,104.10608331999998,921,38,,,,,,
0.37913006703801666,16.395701193109876,0.14977973568281938,43.04228647002671,32.64055467653088,0.39853968953728436,,,,,,,,0.1974002628121525,-18.046815305948257,-0.09354638773947954,0.000464811067510784,0.020921061135595664,25920
0.3330170761583407,15.998076968470206,0.3390894819466248,394.06487113601037,219.0777256176807,0.5318014455276793,,,,,,,,0.20445650699548423,-18.1861230134964,0.120829330640845,0.00046407241695641595,0.02034455828834325,26688
0.34994285553099785,14.293352803544368,0.6363636363636364,38.68606568641372,28.661505499389023,0.35491803382030934,,,,,,,,0.19796810648404062,-17.97418051958084,0.30825296975672245,0.000464010889314304,0.02036750258412212,26752
0.39259890908202055,17.263278427464353,0.4807692307692308,313.94879654553785,202.81683258363046,0.493630183247701,,,,,,,,0.20531850098632276,-18.210542112588882,0.17656014626845717,0.00046339583772262403,0.02019660157384351,27392
,,,,,,37428,264.84,280,0.04879523068666458,112.20298029,959,38,,,,,,
0.33310360988310483,12.224300193670858,1.1118012422360248,109.56768767350849,236.04525422956795,0.39698437562865396,,,,,,,,0.19593433639965951,-18.177089482545853,0.14978192024864256,0.00046308846521958406,0.020165602065389976,27712
0.23775587625948966,16.296558982279212,0.7231404958677686,281.6924136471626,165.06940615107305,0.513100935605032,,,,,,,,0.19297410058788955,-18.106359630823135,0.1834418335929513,0.000462596881780736,0.019913712225388736,28224
0.1500040885739624,13.371373313721872,1.0822368421052633,286.9793621969742,145.01611492363736,0.4947920037878865,,,,,,,,0.20105506503023207,-18.13191720843315,-0.2747552338987589,0.000462044163129344,0.01974444990628399,28800
0.9485793595671941,9.148317143077428,0.03806228373702422,13.300514383793114,20.78649819199927,0.10726221277252511,,,,,,,,0.1808965594973415,-18.084219068288803,0.14918576111085713,0.000461921381728256,0.01966647047083825,28928
,,,,,,38953,277.37,284,0.048783473670482635,119.16598142999999,998,39,,,,,,
0.7329307036132312,14.691690491919273,0.8452380952380952,72.69862287524688,71.17789684678428,0.27642061929751666,,,,,,,,0.2373540224507451,-18.008013159036636,0.08896658150479198,0.00046167586797977604,0.0195017009973526,29184
0.28343622290047293,14.987027029679439,0.12727272727272726,78.0031538422508,42.57669529947452,0.5065139859886415,,,,,,,,0.21592625370249152,-17.906816139817238,-0.2792617480736226,0.0004614917755904001,0.01953942616819404,29376
0.3295503950174324,18.232080840108896,0.5198412698412699,213.29889787163813,129.38647401961498,0.5554658798740576,,,,,,,,0.22148020844906569,-18.097631871700287,0.013975763344205916,0.000461123701182464,0.019541275163646787,29760
0.6365521465519067,14.456047899570871,0.35555555555555557,127.31290781278247,103.20940193068236,0.32897392199685394,,,,,,,,0.18912142096087337,-17.988363951444626,0.12257505638990551,0.0004607557739356161,0.019429709296673536,30144
,,,,,,40137,286.34,288,0.04873019456863403,123.82699822999999,1028,39,,,,,,
0.3585380287850379,16.643694558927777,0.7692307692307693,40.796127522485406,29.483373035909608,0.42495966169255633,,,,,,,,0.19017112767323852,-18.070997059345245,0.2603828327264637,0.00046069446703513603,0.01948992465622723,30208
0.5491289790970043,11.309512840636803,0.09446254071661238,42.23381159163895,27.56694246036932,0.3199531181184769,,,,,,,,0.2685026293620467,-17.8933325111866,0.23285599489463493,0.0004605718654976,0.019475365668768063,30336
0.5191053643354352,12.804324591446008,0.7413793103448276,66.99105255122345,41.39563716738485,0.3828060145784197,,,,,,,,0.20793825923465192,-17.861297607421875,-0.0090306963538751,0.000460387993849856,0.01952801799052395,30528
0.3022604408199891,13.683602472151648,0.20930232558139536,101.60695509208574,56.07756717107259,0.4576889869012871,,,,,,,,0.20937287039123476,-17.877182453870773,0.02347936830483377,0.000460204158992384,0.01936409540940076,30720
,,,,,,40758,289.53,292,0.04871924966573715,126.01104433999998,1044,39,,,,,,
0.32621185500879035,12.688183690929447,0.7758620689655172,78.93457614030973,48.839680086355656,0.377677397800525,,,,,,,,0.2103457017801702,-18.066108763217926,-0.3287447339389473,0.0004599591030784,0.01928558002691716,30976
0.31720308338093983,15.069221687122964,0.5092592592592593,190.03114981555015,114.87963688303716,0.4601238494323248,,,,,,,,0.19207951636053622,-17.794512927532196,-0.2669467548839748,0.00045959164184166394,0.019170652085449547,31360
0.6073581360228109,11.991257182040687,0.7045454545454546,42.781379755522295,34.01119857421145,0.2778011672436513,,,,,,,,0.21510837087407708,-17.740473955869675,-0.06836058909539133,0.00045946918746521604,0.019218838890083134,31488
0.3319225166978146,14.4510294801734,0.08010335917312661,54.80838784979679,34.34181097417604,0.42487122364183555,,,,,,,,0.19924974627792835,-17.84171611070633,0.037334415363147855,0.00045934674944000004,0.01912721525877714,31616
,,,,,,41659,295.98,296,0.0486968532204628,129.23637914,1067,39,,,,,,
0.35466893481282247,15.605446214708477,3.4205426356589146,782.3960076847211,839.5289077444468,0.47331881892602606,,,,,,,,0.21794098638929427,-17.734144032001495,-0.4339024020591751,0.00045775654307430403,0.01862288167467341,33280
